1.0991 	 0.1331 	 0.9872 	 0.2706 	 1.5234 	 4.5198 	 10.2441 	 0.3349 	 -0.0295 	 -10.9894 	 817.1906 	 3.1498 	 0.7547 	 0.2997 	 0.7711 	 8.2637 	 9.7263 	 9.6646 	 -4.9881 	 2.9353 	 -7.0080 	 0.0124 
0.1873 	 0.2264 	 0.1613 	 0.5948 	 1.8382 	 11.8844 	 6.1538 	 5.4629 	 -0.0193 	 0.8497 	 819.0429 	 0.2060 	 0.9609 	 0.9974 	 0.3251 	 9.8263 	 6.6913 	 5.4943 	 -0.4471 	 -2.9227 	 -11.5893 	 0.0107 
1.6095 	 0.0017 	 0.9561 	 0.0423 	 2.2214 	 0.7955 	 6.3530 	 -0.4259 	 -0.0420 	 0.4824 	 809.7260 	 3.0408 	 0.7843 	 0.0548 	 0.9276 	 11.1797 	 9.2766 	 -2.8217 	 3.6667 	 -2.1707 	 -12.7460 	 0.0026 
2.9537 	 0.3731 	 1.0000 	 0.0472 	 5.5781 	 10.8388 	 5.6605 	 6.6708 	 -0.0260 	 0.8347 	 817.6637 	 0.1695 	 0.7681 	 0.0034 	 0.4594 	 8.5638 	 5.3389 	 4.8703 	 -0.5200 	 -2.6282 	 -12.7499 	 0.0030 
3.4012 	 0.0089 	 1.0000 	 0.0371 	 1.4612 	 1.0026 	 5.7814 	 -0.2589 	 0.0044 	 0.5702 	 811.4390 	 1.5401 	 0.5102 	 0.2532 	 0.3534 	 7.7745 	 5.9912 	 -8.9432 	 -4.3260 	 -2.8369 	 -13.8018 	 0.0009 
1.3734 	 0.5617 	 1.0000 	 1.0000 	 2.5301 	 0.0000 	 4.3555 	 -1.1035 	 -0.4980 	 0.8801 	 821.1952 	 2.6898 	 0.8490 	 0.2487 	 0.8319 	 13.6486 	 6.4865 	 8.7884 	 0.3795 	 -1.6731 	 -12.0784 	 0.2352 
2.3982 	 0.0010 	 0.4319 	 0.0874 	 2.3003 	 3.4924 	 2.6369 	 -2.0555 	 -12.1092 	 0.8008 	 943.3222 	 0.8705 	 0.9648 	 0.6211 	 0.9492 	 4.7207 	 5.3999 	 1.0391 	 4.0969 	 -0.4689 	 -6.4875 	 0.0011 
1.6083 	 0.5241 	 0.2653 	 0.9898 	 1.9333 	 1.9958 	 6.7148 	 -0.1540 	 -0.1003 	 -12.9402 	 808.3385 	 0.7519 	 0.8370 	 0.2161 	 0.8302 	 14.0022 	 1.5646 	 0.1861 	 3.3874 	 -0.3811 	 -11.4531 	 0.0671 
2.2025 	 0.0049 	 1.0000 	 0.1759 	 1.1384 	 21.7095 	 1.3389 	 -5.4772 	 -0.6791 	 0.5748 	 867.4772 	 2.1474 	 0.6839 	 0.8510 	 0.2449 	 2.7012 	 2.2806 	 8.6587 	 1.7854 	 -1.5110 	 -9.6848 	 0.0171 
2.0944 	 0.0156 	 0.0086 	 0.4034 	 4.8250 	 0.0005 	 4.0430 	 4.8522 	 -0.0592 	 0.8320 	 816.7847 	 1.5783 	 0.9924 	 0.4398 	 0.4519 	 11.8712 	 0.3351 	 5.0431 	 -2.7512 	 -1.9267 	 -4.4607 	 0.0019 
1.1009 	 0.0939 	 0.2953 	 0.4996 	 1.0000 	 0.9359 	 6.3665 	 -0.2454 	 -0.0550 	 0.5276 	 811.6330 	 3.3719 	 0.2481 	 0.0768 	 0.5005 	 6.3722 	 7.0800 	 1.2740 	 4.5248 	 -2.3524 	 -3.7187 	 0.0096 
1.1068 	 0.0315 	 0.2416 	 0.1011 	 1.0150 	 0.3501 	 6.5932 	 -0.4519 	 -0.0228 	 0.5673 	 812.0040 	 1.1743 	 0.6151 	 0.5039 	 0.1995 	 6.2532 	 7.6315 	 7.1079 	 3.4445 	 0.8806 	 -0.6275 	 0.0040 
1.3602 	 0.0163 	 0.0835 	 0.0141 	 1.2052 	 16.4883 	 8.1055 	 4.0569 	 -0.0023 	 0.8345 	 817.0002 	 0.9158 	 0.5172 	 0.2934 	 0.1996 	 14.1247 	 5.1203 	 5.0301 	 -4.7695 	 0.5428 	 -10.4318 	 0.0038 
1.5648 	 0.4242 	 0.1037 	 0.9975 	 5.6084 	 0.0269 	 4.2456 	 -0.5261 	 -0.1956 	 0.8820 	 819.1029 	 2.0730 	 0.5854 	 0.3792 	 0.5614 	 7.1647 	 0.7696 	 3.6673 	 -3.3633 	 0.5571 	 -2.5200 	 0.3519 
