0.4617 	 0.0037 	 1.0000 	 1.0000 	 1.0126 	 0.2466 	 0.0024 	 2.4734 	 5.3130 	 29.2573 	 0.7017 	 1075.2321 	 0.3043 	 0.7935 	 0.6767 	 0.4885 	 3.5547 	 8.6062 	 7.1540 	 0.7809 	 -1.3569 	 0.1920 	 -5.7944 	 0.4134 
3.0667 	 0.0385 	 0.0014 	 0.0013 	 1.2579 	 8.0432 	 4.4431 	 0.7110 	 5.1721 	 -22.1974 	 0.3531 	 1180.4247 	 2.9037 	 0.1175 	 0.5069 	 0.6031 	 9.4524 	 4.8263 	 2.7799 	 1.2759 	 -1.0683 	 2.0996 	 -12.3721 	 0.0000 
0.6873 	 0.0845 	 0.9085 	 0.0014 	 47.8587 	 0.1200 	 10.0000 	 9.9946 	 -4.1123 	 -25.4991 	 0.3529 	 1180.4247 	 0.1683 	 0.8429 	 0.9376 	 0.6593 	 7.9939 	 6.4601 	 7.0163 	 2.0324 	 -2.5512 	 -1.9428 	 -1.0318 	 0.0000 
2.7087 	 0.0194 	 0.8328 	 0.2341 	 1.4829 	 5.7417 	 1.5939 	 2.1537 	 7.3554 	 0.7130 	 -10.8517 	 1382.9127 	 3.2493 	 0.6588 	 0.5102 	 0.0793 	 3.0294 	 5.3616 	 0.4718 	 0.1028 	 -2.1971 	 1.2455 	 -12.9034 	 0.0008 
0.1598 	 0.0023 	 0.1091 	 0.9254 	 5.9680 	 2.0557 	 7.7403 	 3.4666 	 5.7671 	 0.2739 	 0.3576 	 714.0242 	 1.9802 	 0.1414 	 0.8227 	 0.2341 	 8.8027 	 7.3126 	 8.8957 	 1.0947 	 2.1996 	 -2.9234 	 -13.0992 	 0.0132 
0.0129 	 0.0011 	 0.0010 	 0.2287 	 1.0015 	 0.0181 	 9.9960 	 1.8835 	 -5.9474 	 25.5387 	 2.3026 	 1842.5655 	 1.3927 	 0.7332 	 0.4026 	 0.9800 	 1.8082 	 7.2078 	 8.0166 	 2.7698 	 1.7111 	 -1.5464 	 -9.8874 	 0.0001 
3.4008 	 0.0011 	 0.0030 	 0.3334 	 46.2665 	 2.8321 	 3.7511 	 1.8978 	 4.9536 	 -16.0941 	 0.5606 	 826.6377 	 2.2159 	 0.4222 	 0.3892 	 0.2623 	 3.6454 	 1.8436 	 8.0422 	 2.0020 	 2.7679 	 -1.1456 	 -4.6935 	 0.0116 
3.1352 	 0.0323 	 0.0028 	 0.0238 	 30.6558 	 0.0000 	 3.7340 	 4.5773 	 2.0314 	 -0.0229 	 0.5948 	 762.9395 	 2.2467 	 0.7291 	 0.0529 	 0.4258 	 9.1688 	 0.9969 	 7.3431 	 1.3753 	 -2.6616 	 2.6266 	 -1.4539 	 0.0004 
2.9849 	 1.0000 	 0.0092 	 1.0000 	 2.0669 	 9.8096 	 10.0000 	 9.9888 	 -4.1059 	 -26.8536 	 0.3530 	 1180.4247 	 2.9867 	 0.0918 	 0.4335 	 0.8282 	 8.3242 	 1.6980 	 9.0448 	 1.6570 	 1.2628 	 1.9992 	 -12.5610 	 0.0000 
1.0989 	 0.0460 	 0.1074 	 0.5560 	 6.1183 	 0.7269 	 1.6302 	 5.1397 	 3.9344 	 -0.1855 	 -0.7166 	 672.2735 	 0.5632 	 0.9327 	 0.4875 	 0.7573 	 9.4851 	 8.2383 	 7.2764 	 1.6061 	 -0.4013 	 -0.3666 	 -13.5078 	 0.0086 
3.0931 	 0.3704 	 0.0012 	 0.0013 	 1.4334 	 9.1890 	 0.7710 	 0.0293 	 7.7870 	 17.3910 	 0.5769 	 1637.5529 	 2.5073 	 0.1395 	 0.5723 	 0.9611 	 5.9047 	 5.9755 	 6.0569 	 0.4433 	 2.7168 	 -2.6839 	 -13.3581 	 0.0000 
3.1761 	 0.0031 	 0.0142 	 0.9363 	 2.1682 	 0.5362 	 0.2668 	 9.3467 	 1.0281 	 0.5920 	 0.1961 	 695.7568 	 0.8105 	 0.0551 	 0.0711 	 0.8023 	 12.5467 	 4.1768 	 4.5245 	 1.6534 	 -1.3782 	 2.8210 	 -10.8005 	 0.0344 
2.4849 	 0.0133 	 0.0288 	 0.0331 	 35.6824 	 0.0000 	 7.6640 	 9.9981 	 -3.3490 	 -6.7195 	 0.6141 	 831.8714 	 2.8062 	 0.5194 	 0.3515 	 0.1677 	 4.3282 	 1.0026 	 0.5394 	 0.7788 	 0.7216 	 0.1617 	 -11.4898 	 0.0004 
1.9471 	 0.0035 	 0.3277 	 0.0220 	 10.0405 	 0.2099 	 2.2957 	 4.5030 	 4.3857 	 -0.0917 	 -0.3938 	 676.0405 	 2.1288 	 0.9716 	 0.2097 	 0.7659 	 3.5849 	 5.0275 	 3.7888 	 0.9318 	 2.0309 	 -0.9557 	 -13.1081 	 0.0030 
1.6147 	 0.0023 	 0.0056 	 0.9049 	 27.1322 	 6.9347 	 0.5698 	 6.7374 	 4.7968 	 0.4906 	 0.3106 	 705.6892 	 1.5615 	 0.7859 	 0.4598 	 0.2381 	 2.9710 	 2.5077 	 3.1936 	 0.8407 	 -0.6056 	 0.2221 	 -3.2354 	 0.0295 
2.3996 	 0.0503 	 0.1581 	 0.6994 	 1.0068 	 0.9873 	 2.3080 	 4.6133 	 4.3204 	 -0.1268 	 -0.5479 	 673.3676 	 0.4721 	 0.6866 	 0.8463 	 0.0043 	 4.6580 	 4.7316 	 4.8562 	 2.0606 	 -1.3642 	 0.0308 	 -13.5036 	 0.0108 
2.8334 	 0.0012 	 0.9994 	 0.0318 	 3.1666 	 0.7018 	 3.1059 	 3.9387 	 4.8544 	 -0.2135 	 -0.1763 	 678.9903 	 2.9480 	 0.4455 	 0.1602 	 0.3324 	 1.0955 	 4.0290 	 6.9223 	 2.9094 	 0.4311 	 2.7714 	 -13.2378 	 0.0045 
1.7918 	 0.0031 	 0.9609 	 0.2375 	 1.0304 	 1.5749 	 9.3656 	 3.4667 	 5.3359 	 -0.0153 	 -0.0556 	 682.8941 	 2.7823 	 0.2141 	 0.0271 	 0.4814 	 13.8589 	 4.3467 	 8.1043 	 1.9712 	 2.8837 	 -1.5905 	 -1.0551 	 0.0021 
2.9445 	 0.3951 	 0.9826 	 0.6365 	 19.5597 	 0.0001 	 6.6727 	 3.5183 	 3.1229 	 -19.8865 	 0.6113 	 831.8709 	 1.5731 	 0.3763 	 0.3965 	 0.7302 	 3.5263 	 6.1483 	 0.7927 	 0.5785 	 -2.0482 	 1.6022 	 -5.1176 	 0.0008 
2.7915 	 0.0257 	 0.0019 	 0.3098 	 2.4587 	 4.9476 	 8.5480 	 0.1963 	 6.5811 	 0.0229 	 0.5723 	 764.4143 	 1.5699 	 0.8181 	 0.1540 	 0.1434 	 6.5213 	 3.3756 	 0.6049 	 1.2269 	 1.4262 	 -1.5633 	 -0.8680 	 0.0225 
0.0195 	 0.8522 	 0.0381 	 0.1246 	 50.0000 	 1.7506 	 3.4610 	 6.0591 	 6.9791 	 0.0000 	 0.5940 	 771.2524 	 1.3350 	 0.6742 	 0.2620 	 0.2578 	 5.7854 	 1.6317 	 4.6553 	 2.1597 	 0.6294 	 0.0000 	 0.7188 	 0.0481 
0.1399 	 0.5280 	 0.3718 	 0.0011 	 1.4832 	 2.8920 	 0.6986 	 0.1452 	 6.6135 	 0.0000 	 0.6060 	 767.6527 	 1.3711 	 0.3363 	 0.1670 	 0.9124 	 12.3678 	 8.7125 	 7.3263 	 1.0913 	 0.2702 	 0.0000 	 0.5762 	 0.0345 
0.7277 	 0.8401 	 0.4094 	 0.4083 	 41.3537 	 5.1107 	 9.9894 	 2.3709 	 6.6206 	 0.0000 	 0.6016 	 764.7618 	 2.6655 	 0.0624 	 0.2884 	 0.8045 	 10.3468 	 6.7497 	 6.1347 	 0.3563 	 1.6984 	 0.0000 	 -2.8083 	 0.0205 
0.6546 	 0.8357 	 0.1409 	 0.0010 	 3.5318 	 5.6066 	 4.1370 	 0.0000 	 6.6197 	 0.0000 	 0.5834 	 765.8126 	 0.9650 	 0.8864 	 0.8354 	 0.4805 	 14.2783 	 9.0537 	 9.4770 	 1.9049 	 2.0604 	 0.0000 	 -12.6446 	 0.0664 
1.4718 	 0.4543 	 0.0019 	 0.0013 	 1.0002 	 0.2583 	 1.3105 	 2.7529 	 6.6133 	 0.0000 	 0.6017 	 766.3816 	 2.8193 	 0.7586 	 0.9613 	 0.0907 	 3.6024 	 8.0200 	 1.8884 	 2.7542 	 2.1818 	 0.0000 	 -9.3369 	 0.0240 
0.7214 	 0.4014 	 0.0010 	 0.0380 	 3.0839 	 9.1910 	 9.8009 	 9.8806 	 6.6253 	 0.0000 	 0.5859 	 765.9093 	 2.8230 	 0.1632 	 0.0591 	 0.9384 	 8.1766 	 0.8077 	 0.6414 	 0.0116 	 1.4823 	 0.0000 	 -9.3276 	 0.0198 
3.0997 	 0.0081 	 0.9119 	 0.0503 	 2.1552 	 0.8078 	 2.4994 	 4.4759 	 4.4354 	 -0.2595 	 -0.4287 	 676.7856 	 1.5728 	 0.3766 	 0.9462 	 0.9807 	 9.5447 	 8.5212 	 5.7729 	 0.7574 	 -0.2543 	 2.1248 	 0.6693 	 0.0067 
3.3697 	 0.1710 	 0.0512 	 0.9184 	 1.5674 	 1.2253 	 2.1474 	 4.7338 	 4.2536 	 -0.0375 	 -0.5917 	 679.6886 	 0.4366 	 0.6381 	 0.5840 	 0.5301 	 10.6468 	 3.5502 	 5.2614 	 0.4366 	 0.1264 	 -1.5962 	 -1.7792 	 0.0224 
1.7931 	 0.0027 	 0.0117 	 0.7274 	 12.3077 	 1.2064 	 2.5185 	 4.0895 	 4.9288 	 0.0000 	 0.2470 	 697.8181 	 1.8483 	 0.8493 	 0.4303 	 0.9145 	 6.2610 	 5.9172 	 5.2483 	 1.0882 	 1.3298 	 0.0000 	 -11.8967 	 0.0403 
0.1854 	 0.8362 	 0.0324 	 0.0012 	 47.4310 	 7.8931 	 9.8147 	 2.5923 	 6.6234 	 0.0000 	 0.6343 	 766.2011 	 1.4332 	 0.8804 	 0.5906 	 0.2607 	 2.0097 	 8.9385 	 7.6480 	 0.0558 	 1.3626 	 0.0000 	 -11.6646 	 0.0516 
3.4004 	 0.9859 	 0.0475 	 0.3172 	 31.0682 	 6.3024 	 8.9697 	 1.9349 	 6.6097 	 0.0000 	 0.6014 	 763.8361 	 1.4777 	 0.5209 	 0.5709 	 0.6189 	 14.5996 	 9.4191 	 2.2595 	 1.3107 	 -1.6271 	 0.0000 	 -3.0284 	 0.0170 
3.3308 	 0.0022 	 0.9922 	 0.0203 	 3.1559 	 0.3492 	 1.5945 	 4.8734 	 4.0818 	 0.0000 	 -0.5788 	 680.9506 	 2.7802 	 0.9697 	 0.0275 	 0.1452 	 8.4062 	 2.7518 	 7.4920 	 2.5378 	 -0.3638 	 0.0000 	 -10.8990 	 0.0039 
0.5541 	 0.2826 	 0.0010 	 0.2282 	 2.6196 	 7.6903 	 5.3983 	 0.0052 	 6.7540 	 0.0000 	 0.5950 	 768.4146 	 0.7149 	 0.8270 	 0.0943 	 0.4479 	 12.9001 	 8.7122 	 9.4430 	 0.6564 	 -0.5693 	 0.0000 	 -13.5050 	 0.0606 
