1.0988 	 0.0481 	 0.2587 	 0.1703 	 5.4058 	 5.4504 	 9.2569 	 1.8575 	 0.0339 	 1.0637 	 822.0176 	 0.9837 	 0.2416 	 0.7239 	 0.4093 	 2.8973 	 5.3246 	 3.3004 	 0.1900 	 -2.9144 	 -8.3064 	 0.0009 
1.0990 	 0.0010 	 0.0304 	 0.0226 	 19.1684 	 5.1058 	 -3.1699 	 1.2782 	 2.4734 	 0.9353 	 1241.0188 	 3.2839 	 0.9704 	 0.8528 	 0.3962 	 8.8955 	 8.8189 	 -4.9633 	 2.5461 	 0.1307 	 -10.5966 	 0.0011 
1.3874 	 0.2520 	 0.3183 	 0.9987 	 2.2379 	 3.2998 	 7.5020 	 0.3441 	 0.3955 	 -7.7566 	 815.8424 	 0.1456 	 0.7766 	 0.4965 	 0.9933 	 11.8067 	 0.7551 	 6.4218 	 -3.4847 	 0.1705 	 -6.5041 	 0.0542 
1.6136 	 0.1849 	 0.6679 	 0.3413 	 2.7330 	 0.5336 	 6.7124 	 8.3064 	 0.0971 	 1.0535 	 823.5062 	 0.6542 	 0.8721 	 0.4614 	 0.0313 	 5.5015 	 5.5864 	 -4.9427 	 0.2617 	 2.5963 	 -2.4630 	 0.0019 
3.4012 	 0.0688 	 0.0158 	 0.1328 	 5.1573 	 1.1941 	 6.6233 	 8.7519 	 0.0178 	 1.0531 	 821.5965 	 1.5257 	 0.2988 	 0.4293 	 0.9653 	 2.1179 	 4.3348 	 -9.3544 	 3.0113 	 -1.8803 	 -5.0331 	 0.0007 
2.5649 	 0.1975 	 0.3844 	 0.1382 	 2.3603 	 2.2177 	 8.8727 	 0.6572 	 0.0154 	 1.0662 	 821.5418 	 0.3473 	 0.4447 	 0.8039 	 0.9840 	 11.6639 	 9.1031 	 1.8071 	 3.4231 	 2.6852 	 -4.1764 	 0.0011 
1.5895 	 0.5838 	 0.0143 	 0.9362 	 5.4516 	 7.1233 	 -13.9778 	 3.8190 	 1.9410 	 -12.2233 	 1253.9041 	 1.0999 	 0.3800 	 0.0131 	 0.5866 	 12.3272 	 5.0108 	 -1.7649 	 1.8859 	 -1.5831 	 -12.5503 	 0.0629 
1.9487 	 0.0014 	 0.1269 	 0.5956 	 6.2512 	 3.2764 	 7.1490 	 -4.0399 	 2.0618 	 1.0886 	 904.5184 	 0.5881 	 0.1080 	 0.2282 	 0.9590 	 8.8015 	 1.0893 	 -2.7338 	 -0.5717 	 0.1065 	 -4.9899 	 0.6600 
2.7312 	 0.2708 	 0.0421 	 0.9179 	 4.3491 	 1.4787 	 7.5245 	 0.2771 	 0.4450 	 0.9968 	 822.3914 	 0.9077 	 0.0016 	 0.1841 	 0.7366 	 7.5695 	 1.2583 	 4.9031 	 4.6995 	 1.8970 	 -6.9284 	 0.0047 
2.1974 	 0.0083 	 0.5512 	 0.0185 	 13.9115 	 11.9805 	 8.6922 	 5.4491 	 0.0110 	 1.0546 	 821.4717 	 1.1373 	 0.9640 	 0.0769 	 0.9493 	 5.0716 	 9.8107 	 7.2372 	 1.9780 	 1.3710 	 -0.5351 	 0.0004 
1.9459 	 0.3555 	 0.6805 	 0.6454 	 1.6510 	 1.6100 	 7.5576 	 0.1800 	 0.4278 	 0.9758 	 820.8149 	 0.6942 	 0.0074 	 0.6479 	 0.4449 	 12.9640 	 8.7728 	 -2.9614 	 -4.0833 	 -2.2176 	 -5.9491 	 0.0026 
3.4012 	 0.0035 	 0.4875 	 0.0074 	 4.6131 	 4.4740 	 8.1879 	 2.5578 	 0.0147 	 1.0586 	 821.1974 	 1.8164 	 0.4683 	 0.1139 	 0.0616 	 10.3053 	 3.6039 	 -3.3058 	 -2.8072 	 -0.1401 	 -5.1968 	 0.0002 
3.0447 	 0.0339 	 0.9501 	 0.1151 	 1.0234 	 0.0007 	 6.4800 	 7.1283 	 0.4194 	 1.0559 	 821.4010 	 2.7103 	 0.9844 	 0.0541 	 0.4377 	 11.1578 	 2.7012 	 8.8457 	 0.1575 	 0.9360 	 -9.0840 	 0.0004 
1.6196 	 0.0086 	 0.2134 	 0.5532 	 1.0002 	 0.0813 	 6.3022 	 4.1770 	 0.4425 	 1.0307 	 822.7512 	 0.3275 	 0.3097 	 0.1339 	 0.8237 	 11.0143 	 6.7562 	 2.6485 	 3.2599 	 2.9204 	 -11.3496 	 0.0028 
1.6124 	 0.3706 	 0.0529 	 0.9984 	 11.6209 	 3.5806 	 8.6258 	 0.3283 	 0.3265 	 -0.2966 	 817.7973 	 3.2732 	 0.3826 	 0.2891 	 0.3261 	 14.0317 	 2.6577 	 -5.8091 	 2.5189 	 0.7362 	 -7.7549 	 0.0207 
1.0967 	 0.2425 	 0.5195 	 0.6595 	 1.4364 	 5.5320 	 12.5086 	 0.4153 	 0.1170 	 -10.2453 	 825.6509 	 2.7894 	 0.2774 	 0.2171 	 0.8670 	 10.0548 	 2.1428 	 4.8302 	 0.1852 	 1.0909 	 -12.2017 	 0.0606 
1.3866 	 0.4394 	 0.8475 	 0.6294 	 3.2166 	 2.7199 	 9.3251 	 0.3137 	 -0.0152 	 0.7912 	 817.4517 	 1.3939 	 0.5999 	 0.7385 	 0.9035 	 6.9280 	 0.0353 	 8.0406 	 -3.8509 	 -2.8873 	 0.9494 	 0.0111 
1.7921 	 0.1099 	 0.2371 	 0.2118 	 3.2709 	 2.8156 	 7.7899 	 1.9572 	 0.0371 	 1.0633 	 821.5707 	 2.1207 	 0.6340 	 0.3214 	 0.0666 	 5.9934 	 7.5554 	 -8.3657 	 2.0820 	 2.2784 	 -8.1079 	 0.0008 
1.0987 	 0.1016 	 0.9999 	 0.6037 	 1.4860 	 4.5766 	 9.4930 	 0.4395 	 0.3726 	 -8.0065 	 818.0118 	 1.1040 	 0.5815 	 0.3383 	 0.5197 	 4.8470 	 0.4988 	 1.7796 	 3.7017 	 -2.1072 	 -12.7404 	 0.0160 
1.7921 	 0.0688 	 0.1353 	 0.6294 	 2.4871 	 0.2653 	 6.4974 	 2.6705 	 0.3124 	 1.0623 	 821.5767 	 2.0280 	 0.3754 	 0.0972 	 0.5679 	 6.6266 	 0.8561 	 3.7814 	 -1.0695 	 -1.8576 	 -1.3236 	 0.0013 
1.9403 	 0.0110 	 0.0110 	 0.9848 	 11.7638 	 3.0831 	 7.3819 	 1.2631 	 0.0000 	 0.9984 	 829.7522 	 0.0085 	 0.8990 	 0.3208 	 0.2615 	 14.6435 	 2.5865 	 -2.7541 	 3.6570 	 0.0000 	 -13.5515 	 0.0325 
3.1256 	 0.0796 	 0.0281 	 0.5678 	 3.1610 	 0.3598 	 6.5418 	 2.1706 	 0.2640 	 1.0663 	 821.4731 	 0.8070 	 0.6636 	 0.3797 	 0.6705 	 7.2005 	 6.3654 	 8.2607 	 1.5125 	 2.0782 	 -10.7172 	 0.0013 
2.3979 	 0.0219 	 0.2305 	 0.0598 	 1.0511 	 2.0767 	 7.3201 	 2.3734 	 0.0000 	 1.0605 	 822.2797 	 0.6597 	 0.9097 	 0.3363 	 0.6774 	 5.2837 	 9.6894 	 7.8124 	 2.6415 	 0.0000 	 -8.5470 	 0.0014 
1.9456 	 0.0272 	 0.2094 	 0.0478 	 7.5041 	 3.9274 	 7.6318 	 3.2904 	 0.0000 	 1.0613 	 822.0808 	 0.9878 	 0.3036 	 0.7056 	 0.8368 	 5.1547 	 4.5148 	 -7.5336 	 3.1139 	 0.0000 	 -10.7977 	 0.0011 
2.0801 	 0.7540 	 0.6323 	 0.7746 	 50.0000 	 2.2094 	 7.6142 	 0.8878 	 -0.0164 	 0.9989 	 818.3290 	 0.9538 	 0.6893 	 0.2939 	 0.8015 	 8.6657 	 2.6413 	 6.7745 	 -1.8340 	 -1.0614 	 0.7493 	 0.0082 
3.2954 	 0.0011 	 0.8992 	 0.0150 	 45.6020 	 3.0508 	 12.4134 	 0.0200 	 0.0000 	 -10.6203 	 1227.2135 	 1.8528 	 0.8869 	 0.1742 	 0.2631 	 2.8801 	 8.5053 	 -2.7011 	 -4.6582 	 0.0000 	 -4.0904 	 0.0076 
2.0799 	 0.0010 	 0.1044 	 0.0058 	 22.5670 	 2.4561 	 7.4862 	 2.3912 	 0.0000 	 1.0619 	 823.0212 	 3.0444 	 0.4059 	 0.9450 	 0.7776 	 7.7408 	 6.0208 	 -3.7121 	 -1.4678 	 0.0000 	 -11.4783 	 0.0023 
0.6956 	 0.1472 	 0.5616 	 0.8473 	 2.6670 	 3.5817 	 8.8190 	 0.3283 	 0.0000 	 -0.0815 	 815.6744 	 0.8033 	 0.0626 	 0.9563 	 0.7100 	 2.5296 	 7.2144 	 -4.5223 	 4.6800 	 0.0000 	 -7.2577 	 0.0555 
2.3039 	 0.0150 	 0.0071 	 0.4947 	 14.4387 	 5.2783 	 11.9492 	 0.4016 	 0.0000 	 -0.1806 	 834.1446 	 3.1130 	 0.6607 	 0.0612 	 0.7150 	 12.7041 	 0.0364 	 -9.6672 	 3.3552 	 0.0000 	 -4.9558 	 0.0468 
2.6333 	 0.7984 	 0.0998 	 0.3173 	 11.9367 	 5.1589 	 14.6984 	 0.3568 	 0.0000 	 0.5565 	 820.2975 	 1.5203 	 0.1328 	 0.7489 	 0.0954 	 1.4028 	 4.9982 	 -5.2174 	 -0.9428 	 0.0000 	 -9.6911 	 0.0237 
