1.3876 	 0.1475 	 0.0618 	 0.9473 	 6.5783 	 0.6132 	 5.7664 	 -0.5888 	 -0.1945 	 0.4368 	 787.9959 	 2.5252 	 0.3087 	 0.4911 	 0.1730 	 8.0389 	 9.6351 	 7.9470 	 4.0062 	 -0.0936 	 -12.3535 	 0.0057 
1.6096 	 0.3980 	 0.2050 	 0.8723 	 2.7954 	 0.0601 	 5.5293 	 -1.5799 	 -0.2238 	 0.5052 	 790.8455 	 2.0922 	 0.5315 	 0.3651 	 0.3520 	 4.0999 	 2.7267 	 4.1653 	 3.9503 	 -0.5883 	 -10.0720 	 0.0055 
3.4009 	 0.0115 	 0.0040 	 0.9990 	 4.6678 	 1.0787 	 5.7704 	 -0.1246 	 -0.2300 	 0.3329 	 782.5146 	 1.2153 	 0.4734 	 0.9289 	 0.9797 	 9.1116 	 4.9083 	 -4.6791 	 -3.3302 	 0.8323 	 -12.0909 	 0.0080 
0.0068 	 0.0075 	 0.0234 	 0.0328 	 22.9733 	 8.1683 	 6.5245 	 5.3456 	 -0.0132 	 0.6909 	 799.9743 	 2.9709 	 0.1318 	 0.5658 	 0.9531 	 8.9219 	 1.9896 	 -2.6816 	 -4.0353 	 0.4973 	 -9.7421 	 0.0308 
3.1729 	 0.1682 	 0.0078 	 1.0000 	 6.8235 	 1.0905 	 6.0984 	 -0.2643 	 -0.1352 	 0.2785 	 787.1623 	 1.7163 	 0.8741 	 0.5755 	 0.6944 	 5.2373 	 7.4189 	 -0.6476 	 1.7436 	 0.1083 	 -6.6378 	 0.0087 
0.6968 	 0.1177 	 0.0366 	 0.6619 	 23.5678 	 0.0001 	 5.3023 	 -3.6433 	 -0.1942 	 0.5545 	 792.9115 	 1.0106 	 0.4606 	 0.9281 	 0.1847 	 6.2426 	 2.9128 	 -2.4028 	 -1.5781 	 -1.4580 	 -6.7397 	 0.0126 
1.3849 	 0.3002 	 0.0349 	 1.0000 	 9.7608 	 2.2528 	 7.8073 	 0.0903 	 -0.0988 	 -7.9243 	 788.3164 	 0.9147 	 0.2399 	 0.4294 	 0.8715 	 12.1758 	 0.4223 	 7.1538 	 -4.0304 	 -1.5364 	 -13.4838 	 0.0220 
1.0986 	 0.1786 	 0.2554 	 1.0000 	 2.0558 	 1.4472 	 6.1500 	 -0.1300 	 -0.2289 	 0.1070 	 783.2236 	 1.4381 	 0.7309 	 0.9031 	 0.5516 	 8.2535 	 6.4725 	 -3.9580 	 -2.7161 	 -2.1250 	 -5.3414 	 0.0119 
2.3978 	 0.0145 	 0.9999 	 0.1150 	 1.1946 	 0.9602 	 6.1364 	 -0.3402 	 -0.0815 	 0.3106 	 787.1035 	 2.7609 	 0.9281 	 0.7749 	 0.3781 	 12.7941 	 8.6074 	 -2.5472 	 -1.6534 	 -0.3169 	 -8.6592 	 0.0025 
2.5724 	 0.4303 	 0.9568 	 0.2179 	 1.0061 	 2.3762 	 8.9332 	 0.0902 	 -0.0681 	 -8.2006 	 789.5208 	 3.0987 	 0.4392 	 0.1439 	 0.9531 	 9.4573 	 0.7244 	 9.9746 	 -2.9311 	 0.1067 	 -9.3003 	 0.0062 
2.2940 	 0.1730 	 0.0088 	 1.0000 	 33.5112 	 5.0190 	 2.6064 	 -0.5252 	 -1.1238 	 -11.5219 	 853.9830 	 1.6931 	 0.7043 	 0.6225 	 0.8411 	 11.2625 	 8.1855 	 -1.3380 	 2.1076 	 -0.8007 	 -2.0859 	 0.1075 
0.4612 	 0.7745 	 0.0948 	 0.7835 	 2.0421 	 0.0068 	 4.9758 	 11.8341 	 0.0000 	 0.6905 	 800.9958 	 2.4136 	 0.4430 	 0.7453 	 0.6558 	 2.5533 	 3.1744 	 9.4532 	 0.1789 	 0.0000 	 0.6484 	 0.0103 
3.2950 	 0.3737 	 0.0612 	 0.7330 	 1.1120 	 0.9416 	 6.8051 	 -0.2738 	 -0.1126 	 0.2253 	 786.7920 	 0.0809 	 0.9202 	 0.2240 	 0.5350 	 6.8850 	 6.1348 	 -5.9840 	 0.8165 	 1.5338 	 -10.2466 	 0.0058 
1.3437 	 0.0430 	 0.0069 	 0.0934 	 7.1978 	 0.0003 	 5.1417 	 -1.3857 	 0.0000 	 0.7115 	 804.1933 	 1.4137 	 0.2120 	 0.0106 	 0.6826 	 2.7163 	 8.6608 	 -0.1479 	 -0.2324 	 0.0000 	 -7.7548 	 0.0276 
0.7003 	 0.1020 	 1.0000 	 0.3702 	 1.1761 	 2.2710 	 8.9127 	 0.0434 	 0.0000 	 -10.8636 	 797.5187 	 1.5842 	 0.7764 	 0.1679 	 0.4585 	 14.8644 	 5.9357 	 9.7574 	 -3.7543 	 0.0000 	 -1.8198 	 0.0346 
