0.0007 	 0.2604 	 9.1643 	 0.2347 	 0.0777 	 6.4324 	 0.0000 	 3.8747 	 829.8780 	 1.6694 	 4.8181 	 6.2674 	 9.1082 	 2.0308 	 -1.0777 	 0.0000 	 0.4834 	 0.0000 
1.4632 	 0.6849 	 1.1210 	 3.5094 	 2.2559 	 4.5744 	 0.0000 	 3.6086 	 828.5582 	 1.2075 	 3.7639 	 8.8990 	 4.4386 	 2.3324 	 1.2627 	 0.0000 	 0.8410 	 0.0001 
0.0000 	 0.2612 	 5.7866 	 0.0003 	 3.1317 	 4.4357 	 0.0000 	 3.8928 	 832.0954 	 0.2167 	 3.8002 	 2.7129 	 2.1295 	 2.3939 	 2.4477 	 0.0000 	 0.8492 	 0.0000 
1.4857 	 0.9845 	 1.2119 	 2.3820 	 5.4293 	 3.0776 	 0.0000 	 2.9986 	 825.0599 	 1.0200 	 4.3210 	 6.5436 	 1.9494 	 0.5645 	 0.7301 	 0.0000 	 1.1514 	 0.0008 
2.4247 	 1.3178 	 3.0555 	 6.7854 	 3.2552 	 5.2518 	 0.0000 	 3.3830 	 832.6955 	 1.4154 	 3.3794 	 7.6563 	 7.5480 	 1.4077 	 -1.8645 	 0.0000 	 2.9208 	 0.0025 
0.0000 	 0.3233 	 0.4132 	 5.7168 	 3.0872 	 3.4988 	 0.0000 	 3.7293 	 830.8753 	 1.8151 	 3.0615 	 3.4572 	 2.0817 	 2.4150 	 0.2783 	 0.0000 	 1.2876 	 0.0001 
1.1426 	 0.5742 	 8.9563 	 7.2892 	 0.0111 	 6.2966 	 0.0000 	 4.0715 	 830.9057 	 1.2591 	 4.3563 	 7.5049 	 7.1193 	 1.0732 	 -1.0121 	 0.0000 	 0.5724 	 0.0004 
0.6993 	 0.3291 	 1.7790 	 6.9947 	 0.1747 	 5.9908 	 0.0000 	 3.7526 	 831.5531 	 0.6754 	 0.6148 	 4.7363 	 3.4145 	 1.1573 	 -0.5875 	 0.0000 	 0.1643 	 0.0000 
0.6184 	 0.3162 	 0.1210 	 3.8509 	 1.1201 	 5.3160 	 0.0000 	 3.8742 	 831.3309 	 1.6784 	 0.6385 	 2.6128 	 9.0171 	 1.1248 	 -2.4673 	 0.0000 	 2.4926 	 0.0004 
0.6421 	 0.3059 	 0.6948 	 7.2483 	 3.7765 	 3.0090 	 0.0000 	 3.9051 	 829.5933 	 1.7839 	 2.8880 	 6.9602 	 6.3572 	 2.2267 	 -0.1405 	 0.0000 	 0.5708 	 0.0000 
0.0000 	 -0.6848 	 9.5561 	 9.9497 	 3.3152 	 6.0973 	 6.9627 	 1.1955 	 833.5944 	 0.2233 	 -0.4412 	 5.6308 	 8.2580 	 1.5659 	 -2.5611 	 0.9908 	 -0.9581 	 0.0015 
0.6931 	 -0.0230 	 2.9751 	 6.8730 	 3.9018 	 4.8504 	 0.8673 	 1.1911 	 822.8131 	 1.4953 	 0.5840 	 6.4873 	 9.9656 	 2.6722 	 -2.2926 	 2.2515 	 -10.3398 	 0.0005 
0.0148 	 -0.5404 	 7.9590 	 3.1827 	 5.4550 	 5.6995 	 3.6747 	 1.2493 	 832.9533 	 1.5877 	 -5.6416 	 8.8787 	 8.2169 	 2.4338 	 0.6583 	 0.4802 	 -0.8597 	 0.0042 
0.0006 	 -0.6767 	 1.8636 	 4.7240 	 1.4372 	 4.7107 	 -21.4998 	 1.3693 	 831.9282 	 1.9797 	 -3.7958 	 4.6253 	 9.5896 	 0.6523 	 -1.3051 	 -1.7638 	 0.0027 	 0.0000 
0.6931 	 -0.0738 	 4.1120 	 5.6588 	 6.0167 	 4.8638 	 0.9680 	 1.1657 	 823.2432 	 1.8667 	 -5.2731 	 6.7473 	 6.8867 	 0.0233 	 -0.9455 	 0.9189 	 -9.9861 	 0.0014 
0.0032 	 -0.6328 	 1.3246 	 3.1519 	 1.9941 	 5.0968 	 0.5550 	 1.3286 	 829.0081 	 1.7543 	 -4.2792 	 4.5995 	 8.1735 	 1.4842 	 -1.2188 	 -0.3084 	 -7.1616 	 0.0496 
0.6931 	 -0.0242 	 3.6860 	 6.4386 	 3.6240 	 4.8812 	 1.6302 	 1.2435 	 826.1467 	 1.1272 	 -5.6877 	 0.8999 	 4.5394 	 1.6187 	 -2.0773 	 1.7407 	 -0.3141 	 0.0002 
0.2522 	 -0.4389 	 2.4419 	 5.0494 	 2.0189 	 4.8569 	 2.0589 	 1.2840 	 836.8265 	 0.5309 	 -5.7000 	 3.3017 	 0.6895 	 1.7856 	 -2.4679 	 -2.7326 	 -7.5694 	 0.0003 
0.2089 	 -0.4290 	 1.3340 	 0.9229 	 2.1870 	 4.6976 	 1.6674 	 1.3177 	 835.1800 	 0.8736 	 -6.0006 	 1.8949 	 4.0128 	 0.2764 	 1.5032 	 1.9821 	 -3.5695 	 0.0001 
0.0639 	 -0.7174 	 0.0562 	 5.9033 	 2.6554 	 3.7324 	 1.0576 	 1.3899 	 837.0563 	 0.0763 	 -5.6547 	 8.8787 	 2.4605 	 0.0330 	 -0.8572 	 -0.2173 	 -5.9649 	 0.0000 
