0.0016 	 -4.1005 	 1.0586 	 0.8497 	 1.2886 	 6.5105 	 0.1279 	 1.1372 	 835.6709 	 0.7189 	 -5.3282 	 6.0819 	 3.0773 	 1.6677 	 -1.1610 	 2.1527 	 -7.3363 	 0.0051 
0.0000 	 -5.0660 	 0.7333 	 9.9902 	 0.9756 	 6.6502 	 -0.0328 	 1.1561 	 832.4628 	 0.9477 	 -1.8143 	 9.4093 	 2.5871 	 0.2575 	 -1.5254 	 2.5071 	 -5.1823 	 0.0101 
3.3713 	 0.4389 	 2.3499 	 7.9724 	 5.1295 	 6.2036 	 0.5420 	 1.0476 	 822.2973 	 1.8319 	 -3.7951 	 0.9330 	 2.1270 	 1.1962 	 -1.2653 	 0.8871 	 -8.8371 	 0.0010 
0.6932 	 -2.3967 	 0.6861 	 5.3789 	 4.6277 	 4.2404 	 0.1438 	 0.8291 	 823.7144 	 3.3535 	 -2.6984 	 9.6713 	 3.5800 	 2.2598 	 -2.7639 	 0.9648 	 -6.2313 	 0.0042 
0.6933 	 -2.3611 	 0.5278 	 6.0066 	 5.3262 	 3.4494 	 0.1116 	 0.6630 	 822.3036 	 2.4096 	 -6.4449 	 9.2151 	 6.6272 	 0.2885 	 -1.3581 	 0.6167 	 -3.7148 	 0.0049 
0.0129 	 -4.6638 	 5.4932 	 1.9714 	 1.1525 	 7.1140 	 0.1531 	 1.2333 	 838.0174 	 1.2686 	 -3.5138 	 6.4103 	 5.5907 	 1.9079 	 -2.9446 	 0.8441 	 -1.3383 	 0.0637 
2.5658 	 -0.0035 	 0.6974 	 1.0106 	 9.4280 	 0.9173 	 0.3239 	 -2.8103 	 810.4605 	 0.0353 	 0.6095 	 8.2294 	 2.5154 	 1.8778 	 -2.9159 	 -1.4808 	 -1.5535 	 0.0053 
1.0989 	 -1.5601 	 1.5278 	 0.5441 	 9.0811 	 2.5217 	 0.1875 	 1.0051 	 827.8385 	 1.8260 	 -3.4808 	 9.4295 	 0.4222 	 0.2374 	 -0.6850 	 -2.5596 	 -2.6876 	 0.0067 
1.3865 	 -1.1943 	 0.8141 	 9.8243 	 4.4117 	 4.5130 	 0.2407 	 0.8497 	 822.8791 	 2.1689 	 -5.0903 	 6.2211 	 1.9242 	 2.3796 	 1.1761 	 1.8892 	 -13.7991 	 0.0025 
0.6932 	 -2.3509 	 0.5391 	 7.2843 	 5.1413 	 3.6360 	 0.1092 	 0.6739 	 822.4105 	 2.4641 	 -5.8643 	 7.7105 	 5.9193 	 2.7217 	 2.0856 	 2.4795 	 -4.6497 	 0.0031 
2.1974 	 -0.3500 	 1.7705 	 3.1121 	 5.0004 	 5.4558 	 0.4092 	 0.9912 	 821.6120 	 3.0546 	 -0.2474 	 7.5907 	 6.6320 	 0.7740 	 1.3725 	 0.0203 	 -1.6622 	 0.0026 
1.0986 	 -1.5736 	 0.5810 	 9.9930 	 5.0735 	 3.6251 	 0.1783 	 0.6815 	 822.0162 	 0.4806 	 -6.1504 	 9.9582 	 5.0012 	 0.7086 	 -0.5187 	 0.7584 	 -6.8210 	 0.0024 
2.3032 	 -0.2844 	 2.5488 	 1.2306 	 7.8453 	 4.5255 	 0.4511 	 0.9380 	 820.4398 	 2.4956 	 -0.9336 	 6.5458 	 3.5163 	 1.5334 	 -2.4947 	 -1.6554 	 -2.5810 	 0.0035 
1.9460 	 -0.5095 	 0.6496 	 3.4697 	 5.5644 	 3.4121 	 0.3002 	 0.6670 	 820.4543 	 3.2090 	 -6.4668 	 1.5955 	 3.8024 	 0.6182 	 0.3856 	 -2.4098 	 -2.3276 	 0.0016 
2.3028 	 -0.2670 	 1.5067 	 2.4998 	 5.2027 	 4.9974 	 0.4170 	 0.9456 	 820.9601 	 2.6419 	 -0.1351 	 2.5806 	 1.2779 	 1.5620 	 2.3054 	 0.1328 	 -10.9730 	 0.0017 
1.0982 	 -1.4989 	 6.8727 	 0.3966 	 9.9849 	 3.6707 	 0.1961 	 1.0942 	 829.4838 	 1.7252 	 1.0276 	 2.0796 	 9.5935 	 1.2008 	 -1.6214 	 -2.9910 	 -1.6507 	 0.0047 
1.0987 	 -1.5477 	 0.6585 	 2.8592 	 5.9198 	 3.1973 	 0.1958 	 0.6310 	 821.4370 	 0.8524 	 -5.6249 	 8.1414 	 5.1273 	 2.1049 	 -1.2377 	 -2.9944 	 -2.0266 	 0.0038 
1.0987 	 -1.5761 	 0.6304 	 9.8875 	 4.7676 	 3.9846 	 0.1826 	 0.7376 	 822.2902 	 0.1463 	 -0.9579 	 4.3615 	 5.7670 	 0.4702 	 -2.7650 	 1.1133 	 -11.4382 	 0.0035 
0.0121 	 -2.9594 	 0.2131 	 5.2752 	 4.4071 	 4.7700 	 0.0000 	 0.9818 	 841.7638 	 1.7358 	 -0.7997 	 5.3210 	 9.5813 	 2.9696 	 0.3396 	 0.0000 	 -12.6314 	 0.0532 
2.1959 	 -0.3386 	 1.3399 	 2.2973 	 5.2512 	 4.9346 	 0.0000 	 0.9273 	 832.3081 	 1.2463 	 -6.3601 	 9.1277 	 2.1496 	 1.6674 	 -2.3941 	 0.0000 	 0.7822 	 0.0105 
0.6932 	 -2.4448 	 0.5046 	 9.8707 	 5.1580 	 3.4787 	 0.0000 	 0.6696 	 823.5549 	 1.5723 	 -5.2102 	 9.5518 	 6.6817 	 2.6912 	 -1.8162 	 0.0000 	 -0.1510 	 0.0036 
3.3256 	 0.4697 	 0.7861 	 0.8468 	 9.9331 	 0.9680 	 0.0000 	 0.3939 	 833.8654 	 3.1742 	 0.7023 	 0.3192 	 7.8114 	 1.8301 	 -2.3543 	 0.0000 	 1.0810 	 0.0655 
0.0061 	 -4.9226 	 0.4600 	 9.0375 	 5.0592 	 3.5605 	 0.0000 	 0.7257 	 825.1771 	 0.4755 	 -3.9335 	 6.6285 	 1.3232 	 1.2328 	 2.5070 	 0.0000 	 -10.3434 	 0.0059 
0.6937 	 -2.4265 	 0.4985 	 9.6812 	 5.0086 	 3.7346 	 0.0000 	 0.7214 	 823.7835 	 2.4002 	 -5.5905 	 9.1007 	 9.7570 	 1.1000 	 1.3805 	 0.0000 	 1.0984 	 0.0049 
3.1231 	 0.2849 	 2.4341 	 1.1238 	 8.5371 	 4.1795 	 0.0000 	 0.8738 	 837.2886 	 0.2650 	 -6.1484 	 4.1488 	 3.9983 	 0.2876 	 1.1019 	 0.0000 	 -6.2548 	 0.0122 
1.0994 	 -1.5391 	 0.5211 	 9.5709 	 4.7343 	 3.9887 	 0.0000 	 0.7621 	 825.1404 	 1.0074 	 -1.4193 	 6.5132 	 7.1206 	 0.3838 	 -2.6923 	 0.0000 	 -13.0182 	 0.0053 
1.9480 	 -0.5697 	 1.0142 	 1.9524 	 5.1281 	 4.4083 	 0.0000 	 0.8812 	 830.3436 	 2.8613 	 -4.3062 	 5.2894 	 8.1518 	 1.5191 	 2.4244 	 0.0000 	 -7.6953 	 0.0196 
1.0989 	 -1.5655 	 3.9001 	 0.8386 	 4.7595 	 5.9157 	 0.0000 	 1.1241 	 833.9907 	 1.8249 	 -1.3739 	 8.6801 	 2.5636 	 2.7421 	 -1.4884 	 0.0000 	 -7.1735 	 0.0041 
