49.0000 	 2.0260 	 8.8965 	 2.4414 	 -6.0742 	 11.7480 	 1476.3260 	 49.0000 	 0.0630 	 7.0032 	 -1.1274 	 0.5501 	 2.7598 	 0.7013 
50.0000 	 2.1545 	 19.0527 	 14.4141 	 0.2539 	 8.9941 	 794.8139 	 50.0000 	 2.3225 	 16.2455 	 -2.6590 	 -0.7996 	 6.3252 	 0.9928 
50.0000 	 1.8537 	 7.2656 	 -8.2812 	 1.4062 	 11.6406 	 1473.3785 	 50.0000 	 1.8458 	 7.2963 	 3.4888 	 -1.5024 	 4.3727 	 0.7014 
49.0000 	 1.1254 	 13.7988 	 -0.4883 	 -3.4570 	 8.3691 	 1437.0545 	 49.0000 	 2.0309 	 11.3523 	 -2.4694 	 -0.4885 	 5.9248 	 0.9877 
50.0000 	 1.8954 	 11.9568 	 -7.8784 	 0.0439 	 11.4478 	 903.9781 	 50.0000 	 1.5435 	 11.8217 	 -4.6524 	 -2.9182 	 4.9074 	 0.9714 
48.0000 	 2.3709 	 8.0078 	 -6.1719 	 -5.5469 	 6.2109 	 1675.5279 	 48.0000 	 0.3628 	 17.9088 	 -4.6880 	 3.0561 	 2.5292 	 0.0836 
49.0000 	 1.5949 	 16.3184 	 -5.5957 	 0.1075 	 9.7266 	 927.2796 	 49.0000 	 1.2030 	 6.9171 	 -4.9877 	 2.2383 	 6.0496 	 0.9995 
49.0000 	 1.9706 	 15.7735 	 7.0374 	 0.1663 	 1.8456 	 809.0504 	 49.0000 	 1.5043 	 19.0266 	 3.1725 	 -3.8239 	 4.9837 	 0.9193 
48.0000 	 2.6029 	 8.4494 	 -12.2083 	 0.2521 	 11.1041 	 1113.0546 	 48.0000 	 2.6124 	 9.0479 	 -2.0338 	 0.2575 	 5.7116 	 0.9521 
49.0000 	 5.5341 	 1.1328 	 0.3906 	 4.4531 	 3.0469 	 1532.8046 	 49.0000 	 0.2934 	 11.6269 	 -1.3023 	 -3.7591 	 5.8126 	 0.6561 
48.0000 	 1.6168 	 15.2002 	 3.0273 	 0.3906 	 9.0479 	 853.3365 	 48.0000 	 2.9517 	 0.9939 	 -1.9081 	 1.4198 	 9.7144 	 0.9894 
50.0000 	 1.5638 	 15.1245 	 3.6768 	 -0.1782 	 9.6338 	 934.4429 	 50.0000 	 0.3071 	 13.2234 	 -2.7349 	 -3.3147 	 8.5179 	 0.9913 
48.0000 	 2.2323 	 4.5047 	 1.7596 	 0.4108 	 3.7564 	 1347.7285 	 48.0000 	 0.0150 	 16.2034 	 -3.4950 	 -3.1906 	 3.2651 	 0.9815 
50.0000 	 2.1211 	 15.1952 	 9.0394 	 0.3572 	 0.0000 	 774.4737 	 50.0000 	 2.8334 	 15.9986 	 2.3438 	 -3.0475 	 5.4587 	 0.1163 
49.0000 	 1.2051 	 3.9404 	 4.2090 	 -4.5312 	 12.6904 	 1566.1507 	 49.0000 	 1.2070 	 3.9382 	 4.2098 	 -4.5275 	 7.6920 	 0.9806 
48.0000 	 1.1515 	 13.1248 	 4.8491 	 0.8232 	 2.0478 	 1161.8552 	 48.0000 	 1.3265 	 14.4208 	 -1.3627 	 1.7002 	 1.1063 	 0.7082 
45.0000 	 2.5626 	 2.3535 	 0.7617 	 0.2783 	 2.4634 	 1384.8609 	 45.0000 	 2.5883 	 2.1292 	 0.4716 	 1.4979 	 3.9771 	 0.7552 
48.0000 	 1.6638 	 18.3945 	 4.4153 	 0.5420 	 8.4995 	 832.0769 	 48.0000 	 1.6238 	 13.4243 	 4.2999 	 0.8107 	 7.4742 	 0.9922 
50.0000 	 2.3791 	 12.0424 	 5.1483 	 0.2275 	 5.2741 	 825.5075 	 50.0000 	 2.8187 	 3.5640 	 -3.3879 	 -0.2015 	 4.5189 	 0.9928 
49.0000 	 2.1435 	 17.8003 	 5.5609 	 0.1123 	 8.8708 	 792.9115 	 49.0000 	 2.7564 	 15.3856 	 2.0196 	 2.3150 	 2.9995 	 1.0507 
45.0000 	 1.1846 	 21.1328 	 4.5898 	 1.1523 	 3.0127 	 1101.2818 	 45.0000 	 0.5283 	 1.6213 	 1.9926 	 -1.3400 	 2.1670 	 0.8305 
48.0000 	 2.1050 	 15.3087 	 8.8992 	 0.1696 	 0.0784 	 781.5440 	 48.0000 	 2.9517 	 0.9939 	 -1.9081 	 1.4198 	 9.7144 	 0.2016 
50.0000 	 1.4113 	 11.9456 	 5.4672 	 0.2460 	 1.7302 	 1005.9188 	 50.0000 	 0.8112 	 16.3683 	 -3.0986 	 -0.9973 	 0.5155 	 0.9757 
49.0000 	 2.7848 	 22.6278 	 -0.2515 	 -0.4231 	 12.3763 	 970.0848 	 49.0000 	 2.8280 	 18.4184 	 -2.6156 	 -0.4442 	 6.9167 	 0.9931 
45.0000 	 0.8302 	 10.3288 	 4.9838 	 10.4277 	 5.1793 	 1579.6517 	 45.0000 	 0.6449 	 7.7188 	 0.7465 	 3.6112 	 2.0907 	 0.5502 
48.0000 	 2.2236 	 15.9165 	 9.5487 	 0.2114 	 0.0646 	 775.4100 	 48.0000 	 2.2388 	 5.3391 	 2.9436 	 -1.4744 	 5.2384 	 0.1819 
46.0000 	 1.4085 	 10.0179 	 12.1445 	 -0.1404 	 4.9937 	 1079.4615 	 46.0000 	 0.3085 	 18.9513 	 3.8986 	 2.4144 	 5.9515 	 0.7016 
49.0000 	 2.0965 	 14.2670 	 9.5206 	 0.4004 	 2.2904 	 796.8713 	 49.0000 	 2.2012 	 9.3132 	 0.7642 	 -1.3606 	 4.7696 	 0.9511 
50.0000 	 2.3376 	 14.5870 	 7.1674 	 0.2518 	 2.7802 	 816.2467 	 50.0000 	 0.3642 	 3.5073 	 3.0610 	 -0.9563 	 5.9821 	 0.9026 
49.0000 	 1.6631 	 21.3391 	 11.3086 	 0.9301 	 12.2180 	 866.8435 	 49.0000 	 0.5924 	 10.8730 	 4.7566 	 1.8394 	 3.8154 	 0.9905 
50.0000 	 2.1945 	 12.8137 	 5.2258 	 0.4584 	 3.7341 	 866.5399 	 50.0000 	 1.9009 	 0.1261 	 4.9987 	 0.4055 	 3.8602 	 0.9246 
50.0000 	 1.5853 	 13.2564 	 4.1278 	 0.2772 	 6.5654 	 880.7614 	 50.0000 	 2.7189 	 6.4522 	 1.4866 	 -0.3144 	 9.7390 	 0.7026 
47.0000 	 1.6845 	 20.5469 	 -1.6602 	 0.9473 	 13.3643 	 870.1111 	 47.0000 	 1.8398 	 17.2826 	 1.1775 	 -3.6815 	 2.7258 	 0.8852 
46.0000 	 2.3258 	 21.1661 	 10.0427 	 0.2026 	 2.9276 	 870.9227 	 46.0000 	 0.3229 	 15.4182 	 1.2815 	 -2.2203 	 6.0530 	 0.1357 
48.0000 	 1.6673 	 7.0850 	 1.3026 	 0.3175 	 2.9223 	 1046.7999 	 48.0000 	 2.8114 	 2.9471 	 1.5795 	 -0.1578 	 4.4782 	 1.0159 
46.0000 	 2.2165 	 11.2591 	 -0.2539 	 0.5240 	 5.6761 	 974.4700 	 46.0000 	 2.0403 	 5.8399 	 -2.9055 	 4.8199 	 0.4351 	 1.0008 
46.0000 	 1.9972 	 15.7703 	 4.0219 	 0.7947 	 7.4530 	 932.0846 	 46.0000 	 2.9519 	 14.5883 	 -1.9122 	 -1.5178 	 6.9281 	 0.9990 
46.0000 	 2.4094 	 7.2294 	 -7.7973 	 -10.8612 	 0.4231 	 1679.8511 	 46.0000 	 0.6294 	 4.2296 	 -1.7905 	 -0.7452 	 2.9324 	 0.0225 
48.0000 	 1.9408 	 17.8553 	 5.8131 	 0.2099 	 7.4211 	 791.3386 	 48.0000 	 2.2012 	 9.3132 	 0.7642 	 -1.3606 	 4.7696 	 1.0068 
46.0000 	 2.0469 	 4.0625 	 -9.4922 	 2.1680 	 7.7295 	 1646.9802 	 46.0000 	 2.0482 	 4.0610 	 0.5092 	 2.1664 	 7.7287 	 0.1369 
46.0000 	 1.9313 	 3.2129 	 -3.1445 	 1.3477 	 5.0293 	 1430.4227 	 46.0000 	 2.5479 	 15.5060 	 -2.7018 	 2.2363 	 5.6997 	 0.7011 
46.0000 	 1.1921 	 24.1243 	 8.1338 	 3.4633 	 6.6191 	 1180.3130 	 46.0000 	 1.2349 	 18.5208 	 -0.8431 	 3.3679 	 6.0406 	 1.0443 
45.0000 	 2.7160 	 5.4333 	 2.7051 	 -2.4878 	 7.3267 	 1581.7183 	 45.0000 	 2.8237 	 5.6672 	 1.5688 	 -1.4020 	 5.4523 	 0.7074 
47.0000 	 1.4066 	 8.9903 	 1.0765 	 -0.0082 	 6.3839 	 1058.3468 	 47.0000 	 0.1322 	 5.0980 	 -4.3250 	 -0.5611 	 6.9762 	 0.9692 
