0.9311 	 0.0019 	 3.5482 	 0.0000 	 1571.0986 	 2.0000 	 1.1250 	 0.0117 	 0.0000 	 0.9560 
1.6378 	 1.3312 	 3.7272 	 0.0000 	 836.3784 	 1.0000 	 4.3515 	 0.2078 	 0.0000 	 0.0004 
1.6432 	 1.3332 	 3.7236 	 0.0000 	 836.3780 	 2.0000 	 0.5233 	 4.7081 	 0.0000 	 0.0005 
1.6399 	 1.3307 	 3.7262 	 0.0000 	 836.3783 	 2.0000 	 2.8887 	 4.0570 	 0.0000 	 0.0004 
1.6337 	 1.3262 	 3.7308 	 0.0000 	 836.3793 	 1.0000 	 1.9259 	 3.7404 	 0.0000 	 0.0022 
1.6424 	 1.3314 	 3.7294 	 0.0000 	 836.3793 	 1.0000 	 0.6153 	 4.6139 	 0.0000 	 0.0000 
1.6492 	 1.3348 	 3.7033 	 0.0000 	 836.3677 	 1.0000 	 3.3001 	 4.5483 	 0.0000 	 0.0051 
1.6462 	 1.3268 	 3.7255 	 0.0000 	 836.2301 	 1.0000 	 2.1722 	 1.6166 	 0.0000 	 0.0333 
1.7131 	 2.1030 	 3.6602 	 0.0000 	 824.9573 	 2.0000 	 4.4662 	 0.6596 	 0.0000 	 0.3433 
1.7803 	 1.4737 	 3.5188 	 0.0000 	 837.2352 	 1.0000 	 4.5991 	 1.6449 	 0.0000 	 0.0000 
