0.3865 	 0.9930 	 9.9688 	 8.9606 	 1.4212 	 4.2914 	 2427.8807 	 0.1197 	 1.5250 	 0.3363 	 9.0731 	 -2.4287 	 1.1555 	 0.0000 
0.3831 	 0.9915 	 4.9257 	 9.5357 	 1.3781 	 4.2117 	 2427.8808 	 0.0840 	 3.5813 	 6.5593 	 0.8870 	 2.6989 	 1.6581 	 0.0000 
0.3665 	 1.0081 	 5.1576 	 3.4186 	 0.0398 	 0.6039 	 2427.8865 	 1.2749 	 0.5148 	 6.4709 	 2.5317 	 -1.0619 	 0.2789 	 0.0040 
0.3852 	 0.9929 	 3.5896 	 7.4385 	 1.1417 	 0.5516 	 2427.8807 	 0.0734 	 0.4690 	 7.0377 	 7.5369 	 1.4617 	 1.3838 	 0.0000 
0.3857 	 0.9920 	 8.6321 	 7.9623 	 -6.3042 	 2.1864 	 2427.8808 	 1.5276 	 0.5672 	 1.2753 	 2.3366 	 -0.5771 	 1.0118 	 0.0000 
0.3894 	 0.9929 	 0.3310 	 5.2258 	 -8.5233 	 5.2344 	 2427.8807 	 0.7573 	 1.4410 	 9.7623 	 4.6671 	 -1.0515 	 1.5394 	 0.0000 
0.3929 	 0.9928 	 5.5626 	 5.8936 	 -0.6278 	 1.2092 	 2427.8807 	 0.3582 	 0.9789 	 7.1165 	 4.0624 	 -0.8076 	 0.9625 	 0.0000 
0.3852 	 0.9925 	 5.3739 	 1.5595 	 0.4758 	 1.0626 	 2427.8807 	 1.0670 	 0.0834 	 9.7678 	 8.5214 	 -1.6855 	 2.5664 	 0.0000 
0.3848 	 0.9944 	 1.7125 	 0.8625 	 6.5940 	 0.1479 	 2427.8808 	 0.2805 	 0.5102 	 9.6709 	 5.9728 	 1.7140 	 0.1211 	 0.0001 
0.3723 	 0.9922 	 6.5258 	 7.1818 	 0.8146 	 1.4529 	 2427.8811 	 0.5074 	 3.0850 	 1.9829 	 5.0620 	 0.0518 	 0.6008 	 0.0000 
