49.0000 	 2.4084 	 0.9822 	 0.4892 	 820.8984 	49.0000 	 1.8268 	 1.1989 	 0.2838 	 0.0567 
50.0000 	 2.4313 	 0.9938 	 0.5067 	 820.5677 	50.0000 	 2.1935 	 1.7358 	 -0.1528 	 0.0513 
49.0000 	 2.4031 	 1.0041 	 0.5168 	 820.8782 	49.0000 	 1.0663 	 2.0778 	 0.4906 	 0.0395 
49.0000 	 2.4156 	 0.9919 	 0.5104 	 820.7789 	49.0000 	 1.2843 	 2.6788 	 0.3504 	 0.0431 
50.0000 	 2.4313 	 0.9978 	 0.5139 	 820.6336 	50.0000 	 1.1590 	 1.8915 	 0.3731 	 0.0514 
50.0000 	 2.4349 	 0.9924 	 0.5026 	 820.6448 	50.0000 	 2.5252 	 2.0887 	 0.3247 	 0.0509 
50.0000 	 2.5552 	 0.8582 	 0.4262 	 820.8983 	50.0000 	 0.0225 	 0.3308 	 -0.3593 	 0.0461 
37.0000 	 2.1033 	 0.9239 	 0.4563 	 823.7633 	37.0000 	 2.4401 	 0.4733 	 0.2734 	 0.0423 
50.0000 	 2.4674 	 0.9624 	 0.4990 	 820.6609 	50.0000 	 1.7311 	 0.6777 	 -0.3830 	 0.0555 
50.0000 	 2.4670 	 0.9445 	 0.4663 	 820.6779 	50.0000 	 1.0535 	 2.8510 	 -0.0247 	 0.0473 
36.0000 	 2.0168 	 0.9966 	 0.5059 	 824.1563 	36.0000 	 2.6379 	 2.6807 	 -0.1521 	 0.0745 
50.0000 	 2.3335 	 1.1340 	 0.5993 	 821.0304 	50.0000 	 0.3100 	 1.5970 	 -0.3433 	 0.0672 
34.0000 	 5.9868 	 9.9722 	 10.0000 	 1972.6508 	34.0000 	 2.8871 	 2.4533 	 0.3936 	 0.2400 
50.0000 	 2.4081 	 1.0268 	 0.5323 	 820.5762 	50.0000 	 1.9101 	 2.2822 	 0.1111 	 0.0441 
37.0000 	 2.1343 	 0.8964 	 0.4464 	 823.9527 	37.0000 	 0.5336 	 0.0667 	 -0.2052 	 0.0630 
37.0000 	 2.1052 	 0.9364 	 0.4789 	 823.7384 	37.0000 	 0.7870 	 0.5544 	 -0.2441 	 0.0504 
36.0000 	 2.0076 	 1.0106 	 0.5098 	 823.9889 	36.0000 	 1.7946 	 2.0540 	 -0.4209 	 0.0505 
22.0000 	 1.5598 	 0.9228 	 0.4869 	 831.1001 	22.0000 	 0.3199 	 2.2121 	 0.4117 	 0.0705 
35.0000 	 2.0258 	 0.9630 	 0.4950 	 824.4011 	35.0000 	 1.8208 	 1.0104 	 -0.4949 	 0.0590 
36.0000 	 2.0754 	 0.9339 	 0.4857 	 824.0448 	36.0000 	 0.1335 	 1.2901 	 -0.4754 	 0.0460 
34.0000 	 1.9767 	 0.9890 	 0.5237 	 824.6018 	34.0000 	 0.3176 	 1.9990 	 -0.1303 	 0.0503 
36.0000 	 2.0084 	 1.0175 	 0.5246 	 824.0506 	36.0000 	 1.4442 	 1.0764 	 0.3236 	 0.0572 
36.0000 	 1.9906 	 1.0482 	 0.5532 	 823.9663 	36.0000 	 1.5185 	 1.0874 	 0.0056 	 0.0511 
36.0000 	 2.0546 	 0.9461 	 0.4771 	 824.0346 	36.0000 	 0.9497 	 0.7143 	 0.1125 	 0.0541 
36.0000 	 1.9742 	 1.0957 	 0.6112 	 824.2837 	36.0000 	 0.0939 	 0.6885 	 0.0077 	 0.0716 
35.0000 	 1.9645 	 1.0641 	 0.5838 	 824.5127 	35.0000 	 1.5270 	 0.5546 	 -0.0002 	 0.0585 
34.0000 	 1.9537 	 1.0110 	 0.5236 	 824.7824 	34.0000 	 0.6704 	 2.1652 	 0.4186 	 0.0540 
19.0000 	 1.3813 	 1.0319 	 0.5771 	 833.9862 	19.0000 	 2.6789 	 0.3110 	 -0.4363 	 0.0694 
21.0000 	 1.5190 	 0.9339 	 0.5123 	 832.0002 	21.0000 	 0.4315 	 0.5540 	 -0.0816 	 0.0665 
22.0000 	 1.5284 	 1.0158 	 0.5821 	 831.2754 	22.0000 	 1.8266 	 2.6537 	 -0.2959 	 0.0759 
22.0000 	 1.5529 	 0.9391 	 0.5026 	 831.1257 	22.0000 	 1.8771 	 0.9083 	 -0.0424 	 0.0753 
