0.0007 	 0.2604 	 9.1643 	 0.2347 	 0.0777 	 6.4324 	 0.0000 	 3.8747 	 829.8780 	 1.6694 	 4.8181 	 6.2674 	 9.1082 	 2.0308 	 -1.0777 	 0.0000 	 0.4834 	 0.0000 
1.4632 	 0.6849 	 1.1210 	 3.5094 	 2.2559 	 4.5744 	 0.0000 	 3.6086 	 828.5582 	 1.2075 	 3.7639 	 8.8990 	 4.4386 	 2.3324 	 1.2627 	 0.0000 	 0.8410 	 0.0001 
0.0000 	 0.2612 	 5.7866 	 0.0003 	 3.1317 	 4.4357 	 0.0000 	 3.8928 	 832.0954 	 0.2167 	 3.8002 	 2.7129 	 2.1295 	 2.3939 	 2.4477 	 0.0000 	 0.8492 	 0.0000 
1.4857 	 0.9845 	 1.2119 	 2.3820 	 5.4293 	 3.0776 	 0.0000 	 2.9986 	 825.0599 	 1.0200 	 4.3210 	 6.5436 	 1.9494 	 0.5645 	 0.7301 	 0.0000 	 1.1514 	 0.0008 
2.4247 	 1.3178 	 3.0555 	 6.7854 	 3.2552 	 5.2518 	 0.0000 	 3.3830 	 832.6955 	 1.4154 	 3.3794 	 7.6563 	 7.5480 	 1.4077 	 -1.8645 	 0.0000 	 2.9208 	 0.0025 
0.0000 	 0.3233 	 0.4132 	 5.7168 	 3.0872 	 3.4988 	 0.0000 	 3.7293 	 830.8753 	 1.8151 	 3.0615 	 3.4572 	 2.0817 	 2.4150 	 0.2783 	 0.0000 	 1.2876 	 0.0001 
1.1426 	 0.5742 	 8.9563 	 7.2892 	 0.0111 	 6.2966 	 0.0000 	 4.0715 	 830.9057 	 1.2591 	 4.3563 	 7.5049 	 7.1193 	 1.0732 	 -1.0121 	 0.0000 	 0.5724 	 0.0004 
0.6993 	 0.3291 	 1.7790 	 6.9947 	 0.1747 	 5.9908 	 0.0000 	 3.7526 	 831.5531 	 0.6754 	 0.6148 	 4.7363 	 3.4145 	 1.1573 	 -0.5875 	 0.0000 	 0.1643 	 0.0000 
0.6184 	 0.3162 	 0.1210 	 3.8509 	 1.1201 	 5.3160 	 0.0000 	 3.8742 	 831.3309 	 1.6784 	 0.6385 	 2.6128 	 9.0171 	 1.1248 	 -2.4673 	 0.0000 	 2.4926 	 0.0004 
0.6421 	 0.3059 	 0.6948 	 7.2483 	 3.7765 	 3.0090 	 0.0000 	 3.9051 	 829.5933 	 1.7839 	 2.8880 	 6.9602 	 6.3572 	 2.2267 	 -0.1405 	 0.0000 	 0.5708 	 0.0000 
