50.0000 	 0.2308 	 0.0027 	 0.0340 	 19.9257 	 0.0248 	 0.0000 	 0.7273 	 793.3603 	 50.0000 	 0.8983 	 0.7182 	 0.9131 	 2.0587 	 4.2485 	 0.0000 	 0.9383 	 0.5825 
49.0000 	 0.1060 	 0.0019 	 1.0000 	 36.8568 	 8.4805 	 0.0000 	 2.7503 	 786.1149 	 49.0000 	 0.6994 	 0.8116 	 0.9500 	 7.7459 	 1.6559 	 0.0000 	 2.6237 	 0.0061 
50.0000 	 0.1641 	 0.0205 	 0.0034 	 5.8857 	 0.0046 	 0.0000 	 0.9189 	 789.8281 	 50.0000 	 0.2732 	 0.0921 	 0.1668 	 9.0139 	 2.6152 	 0.0000 	 1.5088 	 0.0279 
49.0000 	 0.0703 	 0.0012 	 0.0014 	 47.7498 	 0.0018 	 0.0000 	 1.0355 	 789.9887 	 49.0000 	 0.8077 	 0.8274 	 0.2516 	 12.0489 	 2.7073 	 0.0000 	 1.1284 	 0.0405 
48.0000 	 0.0074 	 0.0030 	 0.1558 	 4.1774 	 0.2648 	 0.0000 	 2.1242 	 804.5393 	 48.0000 	 0.3166 	 0.6294 	 0.7087 	 4.9452 	 3.2021 	 0.0000 	 1.2008 	 0.0397 
49.0000 	 0.0633 	 0.0067 	 0.0010 	 8.1425 	 0.0014 	 0.0000 	 1.1851 	 790.2528 	 49.0000 	 0.3322 	 0.9195 	 0.2539 	 11.5011 	 2.4908 	 0.0000 	 1.5652 	 0.0227 
45.0000 	 0.2078 	 0.2864 	 0.0068 	 1.1012 	 0.0530 	 0.0000 	 3.4568 	 783.7935 	 45.0000 	 0.8746 	 0.4774 	 0.6860 	 2.1962 	 0.4644 	 0.0000 	 1.9242 	 0.0998 
48.0000 	 0.1276 	 0.0168 	 1.0000 	 4.3226 	 7.5548 	 0.0000 	 2.6925 	 786.0364 	 48.0000 	 0.0037 	 0.6817 	 0.7466 	 9.7506 	 1.6991 	 0.0000 	 1.2462 	 0.0101 
50.0000 	 0.0516 	 0.0162 	 0.0013 	 3.2373 	 0.0019 	 0.0000 	 1.1451 	 790.5883 	 50.0000 	 0.6740 	 0.0696 	 0.5820 	 9.9637 	 2.6522 	 0.0000 	 0.3844 	 0.0218 
50.0000 	 0.0029 	 0.0978 	 0.0012 	 3.9742 	 7.0245 	 0.0000 	 3.2141 	 799.9174 	 50.0000 	 0.2966 	 0.4135 	 0.6273 	 1.8481 	 2.4262 	 0.0000 	 1.0700 	 0.0018 
50.0000 	 0.1394 	 0.0255 	 0.0038 	 4.1308 	 0.0053 	 0.0000 	 0.9674 	 790.0788 	 50.0000 	 0.1739 	 0.5068 	 0.8340 	 3.5989 	 4.4678 	 0.0000 	 1.4896 	 0.0236 
48.0000 	 0.1244 	 0.0542 	 0.0108 	 1.0232 	 0.0107 	 0.0000 	 1.0043 	 792.6578 	 48.0000 	 0.5716 	 0.4603 	 0.4586 	 3.3396 	 4.4882 	 0.0000 	 0.0133 	 0.0298 
