50.0000 	 2.9219 	 15.1733 	 10.6836 	 0.0000 	 0.3171 	 765.3071 	 50.0000 	 2.3767 	 7.6670 	 -1.8119 	 0.0000 	 1.4321 	 0.0108 
50.0000 	 2.9759 	 15.8072 	 10.8246 	 0.0000 	 0.1980 	 764.2558 	 50.0000 	 2.8880 	 7.1560 	 -5.6472 	 0.0000 	 0.5114 	 0.0096 
50.0000 	 2.8513 	 14.8633 	 10.2148 	 0.0000 	 0.3574 	 764.0699 	 50.0000 	 0.0454 	 8.0144 	 -6.4128 	 0.0000 	 0.3859 	 0.0134 
50.0000 	 2.8611 	 15.0150 	 10.2820 	 0.0000 	 0.0000 	 763.9443 	 50.0000 	 0.9772 	 6.7757 	 6.9696 	 0.0000 	 0.6397 	 0.0121 
50.0000 	 2.9001 	 15.5294 	 10.6044 	 0.0000 	 0.0006 	 764.2858 	 50.0000 	 2.6072 	 7.5713 	 -5.4447 	 0.0000 	 2.2805 	 0.0152 
49.0000 	 2.8343 	 14.9238 	 10.2629 	 0.0000 	 0.0000 	 764.0404 	 49.0000 	 2.1207 	 0.5622 	 -5.1596 	 0.0000 	 0.2859 	 0.0176 
49.0000 	 2.8653 	 15.2917 	 10.4755 	 0.0000 	 0.0328 	 763.4745 	 49.0000 	 0.9581 	 0.5465 	 -3.8403 	 0.0000 	 1.9508 	 0.0370 
50.0000 	 2.8730 	 14.9551 	 10.2972 	 0.0000 	 0.1516 	 764.0597 	 50.0000 	 1.2733 	 8.0339 	 -0.7916 	 0.0000 	 0.5845 	 0.0131 
49.0000 	 2.8587 	 15.2161 	 10.4500 	 0.0000 	 0.1521 	 764.1259 	 49.0000 	 2.4057 	 7.6898 	 9.1751 	 0.0000 	 2.9802 	 0.0130 
48.0000 	 0.0017 	 14.6202 	 3.4563 	 0.0000 	 2.6897 	 1211.6922 	 48.0000 	 0.2880 	 3.2581 	 -4.0015 	 0.0000 	 2.7047 	 0.0000 
49.0000 	 2.8071 	 15.0610 	 10.2686 	 0.0000 	 0.0000 	 763.8198 	 49.0000 	 1.1068 	 1.2063 	 2.4565 	 0.0000 	 1.7424 	 0.0426 
50.0000 	 2.8744 	 15.0973 	 10.3672 	 0.0000 	 0.0001 	 764.0203 	 50.0000 	 1.3010 	 1.3870 	 0.3488 	 0.0000 	 2.7349 	 0.0198 
