0.0031 	 1.0434 	 4.7620 	 7.1699 	 0.2645 	 4.8749 	 2226.0122 	 0.4196 	 2.5537 	 9.9240 	 1.4638 	 -2.3484 	 1.8806 	 0.0000 
0.0030 	 1.1055 	 9.8345 	 0.3849 	 -6.3898 	 5.6919 	 2226.1353 	 1.3558 	 2.9726 	 1.3714 	 6.1415 	 0.4481 	 2.9635 	 0.0000 
0.0388 	 1.1025 	 6.3860 	 4.7081 	 1.4795 	 1.1664 	 2226.1843 	 1.2821 	 1.8036 	 2.6762 	 1.1125 	 1.9858 	 2.2778 	 0.0001 
0.0000 	 1.0997 	 8.1249 	 1.6820 	 -9.8925 	 1.4785 	 2226.1354 	 0.9151 	 2.5583 	 8.6603 	 6.5856 	 0.7503 	 0.8500 	 0.0000 
0.0348 	 1.0404 	 5.4797 	 5.1356 	 -0.6039 	 2.8774 	 2226.0692 	 0.8654 	 4.1023 	 0.5580 	 8.3816 	 0.1075 	 1.8349 	 0.0003 
0.0010 	 1.1001 	 3.6275 	 0.1180 	 5.1328 	 1.4470 	 2226.1354 	 0.8041 	 3.9426 	 3.1995 	 4.7571 	 2.2285 	 2.2263 	 0.0001 
0.0319 	 1.0813 	 2.1200 	 0.0660 	 -4.0188 	 3.0623 	 2226.0634 	 1.7228 	 4.6674 	 6.4578 	 2.7305 	 0.3876 	 2.4659 	 0.0000 
0.0000 	 1.0932 	 0.0266 	 9.9997 	 -5.2458 	 5.3798 	 2226.1359 	 0.5686 	 0.5233 	 8.3146 	 0.5601 	 0.6336 	 1.5273 	 0.0000 
0.1998 	 1.2299 	 4.2898 	 3.5043 	 -9.8914 	 4.6211 	 2224.9845 	 0.1001 	 0.4769 	 4.3723 	 7.8590 	 -0.2873 	 2.5928 	 0.3917 
0.0000 	 1.0974 	 9.3749 	 0.6199 	 -9.6730 	 9.5704 	 2226.1355 	 0.4012 	 1.6353 	 0.1222 	 0.3008 	 0.1476 	 1.0203 	 0.0000 
