50.0000 	 0.0020 	 0.0384 	 0.0010 	 1.5231 	 1.3562 	 8.9996 	 0.0128 	 0.0000 	 0.0000 	 812.5811 	 50.0000 	 0.9065 	 0.0547 	 0.2192 	 6.9565 	 6.7835 	 0.3135 	 4.6984 	 0.0000 	 0.9886 	 0.3062 
50.0000 	 0.0010 	 0.0586 	 0.0815 	 4.3514 	 8.5746 	 4.2525 	 -7.0241 	 0.0000 	 1.5499 	 582.8504 	 50.0000 	 0.2254 	 0.6199 	 0.6834 	 1.1249 	 0.3831 	 9.9648 	 2.1705 	 0.0000 	 0.9035 	 0.0113 
50.0000 	 0.0041 	 0.2232 	 0.0235 	 8.8111 	 0.6443 	 5.2242 	 -2.8434 	 0.0000 	 1.5310 	 575.0785 	 50.0000 	 0.1878 	 0.1275 	 0.7429 	 13.3688 	 5.8301 	 2.0960 	 1.9305 	 0.0000 	 0.6721 	 0.0021 
50.0000 	 0.0075 	 0.8542 	 0.0252 	 19.2108 	 0.6366 	 5.2167 	 -2.6103 	 0.0000 	 1.5291 	 575.0822 	 50.0000 	 0.0787 	 0.7262 	 0.0811 	 11.9252 	 7.7183 	 8.1451 	 2.2306 	 0.0000 	 0.1854 	 0.0015 
50.0000 	 0.0548 	 0.0135 	 0.0435 	 49.9333 	 5.9252 	 -13.2260 	 0.0118 	 0.0000 	 0.0000 	 803.3330 	 50.0000 	 0.1015 	 0.9619 	 0.6731 	 14.5652 	 8.8540 	 -1.3874 	 -1.3100 	 0.0000 	 0.8888 	 0.0271 
50.0000 	 0.4050 	 0.0225 	 0.2289 	 31.6010 	 1.6241 	 4.8101 	 -2.5042 	 0.0000 	 1.5286 	 574.8527 	 50.0000 	 0.0047 	 0.1765 	 0.8178 	 11.1632 	 6.9109 	 -4.9526 	 3.1594 	 0.0000 	 0.6513 	 0.0016 
50.0000 	 0.7079 	 0.7898 	 0.2550 	 49.7469 	 2.1761 	 4.5120 	 -2.2711 	 0.0000 	 1.5302 	 574.8396 	 50.0000 	 0.9593 	 0.4897 	 0.3016 	 3.3544 	 1.1217 	 1.6544 	 1.9803 	 0.0000 	 1.9952 	 0.0014 
50.0000 	 0.0047 	 0.6937 	 0.0272 	 1.0000 	 0.4990 	 5.2782 	 -2.8532 	 0.0000 	 1.5352 	 575.0653 	 50.0000 	 0.7989 	 0.0722 	 0.6359 	 1.3243 	 3.3296 	 0.6704 	 3.0677 	 0.0000 	 1.9885 	 0.0017 
48.0000 	 0.1788 	 0.0189 	 0.2328 	 16.2462 	 1.5132 	 4.8985 	 -2.6017 	 0.0000 	 1.5272 	 575.0511 	 48.0000 	 0.2259 	 0.8362 	 0.5339 	 10.1234 	 3.8356 	 -2.0664 	 -4.6118 	 0.0000 	 1.2889 	 0.0034 
48.0000 	 0.1434 	 0.0710 	 0.1825 	 7.2739 	 2.8232 	 4.4751 	 -2.8148 	 0.0000 	 1.5338 	 575.6460 	 48.0000 	 0.3276 	 0.4021 	 0.1272 	 7.5984 	 3.0997 	 7.8899 	 -1.2083 	 0.0000 	 1.5647 	 0.0038 
