50.0000 	 2.7098 	 2.8791 	 6.4696 	 9.0869 	 1.3439 	 0.0000 	 1.1007 	 544.1851 	 50.0000 	 0.5964 	 3.6299 	 2.8866 	 0.0858 	 -2.1546 	 0.0000 	 0.4958 	 0.0017 
50.0000 	 2.8232 	 6.9736 	 0.0000 	 2.0536 	 0.0715 	 0.0000 	 1.1595 	 559.3534 	 50.0000 	 0.6771 	 3.4309 	 9.0926 	 2.6630 	 2.3481 	 0.0000 	 1.8864 	 0.0012 
50.0000 	 2.6941 	 2.8791 	 7.0468 	 8.9483 	 1.3421 	 0.0000 	 1.1025 	 544.1823 	 50.0000 	 1.4034 	 9.1763 	 2.8271 	 0.1598 	 0.8647 	 0.0000 	 0.0128 	 0.0017 
50.0000 	 2.7043 	 2.9025 	 6.1052 	 9.2476 	 1.3304 	 0.0000 	 1.0987 	 544.1877 	 50.0000 	 0.2496 	 2.7872 	 0.8216 	 1.6092 	 -1.4298 	 0.0000 	 1.1677 	 0.0016 
50.0000 	 2.6528 	 3.1391 	 5.7422 	 9.2427 	 1.3306 	 0.0000 	 1.0976 	 544.2443 	 50.0000 	 2.7101 	 7.7319 	 6.8619 	 1.6068 	 0.8491 	 0.0000 	 2.7817 	 0.0023 
48.0000 	 2.7381 	 10.0000 	 0.0000 	 0.7635 	 0.8872 	 0.0000 	 1.1609 	 559.3621 	 48.0000 	 0.6340 	 0.9088 	 0.9977 	 1.1581 	 -0.1660 	 0.0000 	 1.9101 	 0.0013 
48.0000 	 0.0010 	 5.0934 	 1.7381 	 0.1888 	 1.1796 	 0.0000 	 1.2381 	 1083.0200 	 48.0000 	 0.1784 	 2.0502 	 2.0659 	 1.2021 	 0.6481 	 0.0000 	 2.9611 	 0.0000 
50.0000 	 2.7411 	 2.8002 	 5.5486 	 9.1821 	 1.3215 	 0.0000 	 1.0935 	 544.2544 	 50.0000 	 2.0371 	 6.9655 	 1.9828 	 2.1119 	 0.5239 	 0.0000 	 2.3360 	 0.0028 
48.0000 	 2.7505 	 0.5008 	 0.4920 	 1.6002 	 0.4351 	 0.0000 	 1.1365 	 559.0718 	 48.0000 	 0.0817 	 0.3835 	 6.9650 	 2.6027 	 2.7276 	 0.0000 	 0.2481 	 0.0028 
50.0000 	 2.6604 	 3.0063 	 7.2812 	 8.8956 	 1.3496 	 0.0000 	 1.1038 	 544.2045 	 50.0000 	 1.9118 	 8.3867 	 2.5998 	 2.7904 	 -0.5022 	 0.0000 	 2.3269 	 0.0025 
