50.0000 	 0.0445 	 0.0017 	 0.9866 	 1.0013 	 2.6392 	 0.0960 	 9.5451 	 5.2483 	 2.5243 	 4.2826 	 836.4673 	 50.0000 	 0.6747 	 0.9070 	 0.8606 	 6.4928 	 0.5303 	 0.3871 	 20.4843 	 5.7830 	 0.7569 	 1.6743 	 0.0623 
50.0000 	 0.0077 	 0.0107 	 0.9991 	 2.3191 	 2.0561 	 -0.1041 	 18.9616 	 -6.5864 	 1.5347 	 0.2084 	 808.0607 	 50.0000 	 0.0981 	 0.1074 	 0.3631 	 10.1936 	 0.4979 	 0.9107 	 23.6214 	 4.0517 	 0.5429 	 0.9432 	 0.0431 
50.0000 	 0.0179 	 0.0320 	 0.0019 	 4.9045 	 2.7525 	 0.8889 	 17.9002 	 2.0171 	 1.8365 	 2.9589 	 1433.4664 	 50.0000 	 0.9157 	 0.4678 	 0.8024 	 11.6082 	 1.4251 	 0.8368 	 20.7659 	 7.0477 	 1.8355 	 1.8955 	 0.0100 
50.0000 	 0.0112 	 0.0271 	 1.0000 	 1.0000 	 2.0819 	 0.1760 	 11.8755 	 -0.6977 	 3.9976 	 0.3299 	 813.2633 	 50.0000 	 0.4063 	 0.3944 	 0.1633 	 7.2065 	 1.6672 	 0.9940 	 23.6198 	 3.4332 	 1.6182 	 1.9261 	 0.0380 
50.0000 	 0.0032 	 0.0240 	 0.0011 	 1.0014 	 2.6517 	 0.0010 	 16.0618 	 5.0895 	 3.0188 	 5.9130 	 832.2680 	 50.0000 	 0.8566 	 0.3041 	 0.0123 	 14.9068 	 1.5949 	 0.0625 	 24.3285 	 1.5439 	 1.4483 	 0.1958 	 0.0035 
49.0000 	 0.0049 	 0.9324 	 0.0038 	 1.0218 	 2.5748 	 -0.0273 	 2.4821 	 4.9445 	 1.6274 	 7.4096 	 831.0639 	 49.0000 	 0.7338 	 0.1606 	 0.9520 	 5.1861 	 1.0591 	 0.1776 	 24.8025 	 1.6703 	 0.0161 	 1.8458 	 0.0004 
49.0000 	 0.1189 	 0.0428 	 1.0000 	 1.1918 	 2.2760 	 0.2273 	 15.1861 	 -9.2498 	 0.1856 	 0.7330 	 823.6729 	 49.0000 	 0.2931 	 0.9138 	 0.7603 	 12.7266 	 0.4172 	 0.5943 	 22.7745 	 3.8902 	 1.3521 	 0.4468 	 0.0628 
50.0000 	 0.2017 	 0.4885 	 0.0139 	 21.3750 	 2.6002 	 -0.0228 	 4.2722 	 4.8711 	 1.6526 	 1.0598 	 831.1109 	 50.0000 	 0.5689 	 0.5748 	 0.8035 	 8.6693 	 2.2085 	 0.5667 	 21.3065 	 6.5167 	 1.3106 	 0.7091 	 0.0011 
49.0000 	 0.1744 	 0.1122 	 0.0104 	 2.1817 	 2.6141 	 -0.0078 	 22.5773 	 5.0650 	 2.3675 	 2.2265 	 831.9698 	 49.0000 	 0.0879 	 0.3407 	 0.4262 	 14.7843 	 2.8835 	 0.8041 	 20.0954 	 1.1156 	 0.7891 	 1.7435 	 0.0040 
50.0000 	 0.3556 	 0.0655 	 0.0630 	 3.2682 	 2.6389 	 -0.0286 	 12.8183 	 5.1108 	 6.9963 	 7.3768 	 832.1017 	 50.0000 	 0.4857 	 0.0524 	 0.6671 	 8.5891 	 2.5135 	 0.8128 	 24.5195 	 9.8277 	 1.3927 	 0.1119 	 0.0011 
49.0000 	 0.0545 	 0.1217 	 0.0014 	 10.2386 	 2.5904 	 -0.0036 	 16.7160 	 5.0326 	 0.9356 	 1.4357 	 831.8298 	 49.0000 	 0.2798 	 0.7675 	 0.3782 	 6.5691 	 2.1154 	 0.3903 	 20.1877 	 6.5272 	 1.1597 	 0.7917 	 0.0040 
48.0000 	 0.0160 	 0.0010 	 1.0000 	 8.8604 	 2.1766 	 -0.0573 	 18.0138 	 1.7800 	 2.6206 	 0.8404 	 848.6365 	 48.0000 	 0.7371 	 0.2095 	 0.8019 	 2.6422 	 0.8521 	 0.7189 	 21.6020 	 7.1145 	 1.8291 	 0.9966 	 0.2664 
49.0000 	 0.0043 	 0.0950 	 0.0014 	 49.6967 	 2.6010 	 -0.0115 	 8.2112 	 4.7763 	 8.3355 	 0.6609 	 831.2101 	 49.0000 	 0.2751 	 0.5683 	 0.5858 	 11.9165 	 1.0991 	 0.7387 	 22.5388 	 7.9449 	 0.0738 	 0.7591 	 0.0009 
50.0000 	 0.5502 	 0.0068 	 0.1581 	 30.2697 	 2.6166 	 -0.0528 	 4.2628 	 4.4180 	 7.0999 	 0.4642 	 830.7320 	 50.0000 	 0.5911 	 0.4337 	 0.6743 	 6.4134 	 0.5471 	 0.0238 	 24.7609 	 6.6012 	 0.8194 	 1.5036 	 0.0034 
49.0000 	 0.3499 	 0.1129 	 0.0180 	 21.9337 	 2.5313 	 -0.0220 	 5.8932 	 3.4690 	 0.6876 	 0.4010 	 829.2053 	 49.0000 	 0.0879 	 0.3407 	 0.4262 	 14.7843 	 2.8835 	 0.8041 	 20.0954 	 1.1156 	 0.7891 	 1.7435 	 0.0151 
50.0000 	 0.3394 	 0.0108 	 0.0500 	 18.5001 	 2.5956 	 -0.0228 	 6.0924 	 4.4698 	 5.5929 	 0.5046 	 830.6430 	 50.0000 	 0.2397 	 0.1856 	 0.1843 	 14.0877 	 0.1761 	 0.7174 	 21.5393 	 5.8393 	 0.1135 	 1.3754 	 0.0026 
48.0000 	 0.1827 	 0.0636 	 0.0323 	 2.4651 	 2.6151 	 -0.0178 	 21.6784 	 5.0629 	 4.6848 	 3.3908 	 831.9512 	 48.0000 	 0.1949 	 0.0286 	 0.4706 	 10.2978 	 2.8473 	 0.4764 	 23.6775 	 1.2783 	 0.4298 	 0.6391 	 0.0024 
47.0000 	 0.0034 	 0.0139 	 0.0677 	 1.8694 	 2.5618 	 -0.0449 	 2.3220 	 4.9439 	 5.0634 	 5.2568 	 831.1908 	 47.0000 	 0.4740 	 0.0487 	 0.3153 	 13.0472 	 2.5122 	 0.4763 	 20.8909 	 6.1961 	 1.4928 	 0.1811 	 0.0017 
48.0000 	 0.8790 	 0.4213 	 0.0861 	 14.7693 	 2.5899 	 -0.0368 	 22.8741 	 5.0004 	 6.0561 	 2.9514 	 832.0688 	 48.0000 	 0.9924 	 0.3794 	 0.1496 	 13.6661 	 1.8530 	 0.1627 	 24.8252 	 4.9155 	 1.7712 	 1.6027 	 0.0038 
50.0000 	 0.3472 	 0.2952 	 0.0279 	 1.5326 	 2.6339 	 -0.0214 	 6.8101 	 5.0011 	 4.6826 	 1.2806 	 831.5394 	 50.0000 	 0.4495 	 0.6381 	 0.1948 	 11.1087 	 1.6437 	 0.0417 	 24.5755 	 6.6130 	 0.5411 	 1.4878 	 0.0015 
48.0000 	 0.0600 	 0.0053 	 0.2309 	 9.3416 	 2.5803 	 -0.0503 	 2.7353 	 4.9515 	 5.4648 	 8.0202 	 831.1182 	 48.0000 	 0.7983 	 0.7745 	 0.2213 	 7.0241 	 0.1991 	 0.8045 	 23.3962 	 8.3687 	 1.4985 	 1.7816 	 0.0018 
49.0000 	 0.0293 	 0.3053 	 0.0094 	 10.7215 	 2.6220 	 -0.0351 	 3.3490 	 4.7098 	 4.8615 	 0.5876 	 831.0408 	 49.0000 	 0.4806 	 0.1776 	 0.1065 	 1.3943 	 0.9453 	 0.1043 	 22.6781 	 9.0399 	 1.8557 	 1.9317 	 0.0008 
49.0000 	 0.0027 	 0.0063 	 0.0313 	 4.1505 	 2.5092 	 -0.0369 	 8.2580 	 1.0091 	 1.4305 	 0.1572 	 828.2809 	 49.0000 	 0.7009 	 0.5087 	 0.3261 	 5.2971 	 1.4611 	 0.5964 	 20.4841 	 0.4967 	 1.5045 	 0.1353 	 0.0141 
47.0000 	 0.0255 	 0.1836 	 0.0029 	 10.3058 	 2.5990 	 -0.0117 	 6.1265 	 4.2413 	 3.7646 	 0.3880 	 830.3949 	 47.0000 	 0.7164 	 0.1768 	 0.2278 	 7.9174 	 2.2833 	 0.6075 	 22.0677 	 0.2131 	 0.0961 	 1.7459 	 0.0023 
49.0000 	 0.0186 	 0.0040 	 0.8100 	 2.9450 	 1.4571 	 0.0079 	 20.8761 	 1.9419 	 1.6182 	 1.1905 	 858.7710 	 49.0000 	 0.4436 	 0.6322 	 0.0249 	 3.2783 	 2.8269 	 0.5189 	 24.3182 	 9.6268 	 1.9101 	 0.7864 	 0.1404 
48.0000 	 0.1067 	 0.0152 	 0.0585 	 5.5963 	 2.5707 	 -0.0277 	 30.6429 	 5.0130 	 8.6231 	 3.0736 	 831.8799 	 48.0000 	 0.3129 	 0.9488 	 0.2772 	 12.8239 	 1.0833 	 0.9880 	 22.7722 	 8.1251 	 1.0809 	 1.7674 	 0.0033 
47.0000 	 0.0652 	 0.9981 	 0.0131 	 12.5759 	 2.6049 	 -0.0344 	 4.1295 	 4.9782 	 3.1504 	 1.7361 	 831.3113 	 47.0000 	 0.5789 	 0.1750 	 0.0948 	 3.0692 	 2.0031 	 0.8624 	 20.6582 	 3.0526 	 0.4879 	 0.5022 	 0.0004 
49.0000 	 0.1902 	 0.0048 	 0.9999 	 4.8821 	 0.5922 	 0.1412 	 20.2260 	 0.5826 	 1.9368 	 0.7841 	 859.4309 	 49.0000 	 0.1762 	 0.5466 	 0.7424 	 13.9083 	 0.4612 	 0.1895 	 20.8333 	 1.7036 	 0.9391 	 1.2519 	 0.2353 
