1.7930 	 1.1376 	 3.2988 	 0.0000 	 791.4531 	 1.0000 	 1.4749 	 2.2252 	 0.0000 	 0.1040 
2.1477 	 1.3719 	 2.6565 	 0.0000 	 788.7393 	 1.0000 	 3.6603 	 1.4339 	 0.0000 	 0.0004 
2.1473 	 1.3721 	 2.6565 	 0.0000 	 788.7398 	 1.0000 	 2.8818 	 0.1591 	 0.0000 	 0.0003 
2.1480 	 1.3723 	 2.6565 	 0.0000 	 788.7395 	 1.0000 	 3.1727 	 4.0790 	 0.0000 	 0.0004 
2.1470 	 1.3724 	 2.6557 	 0.0000 	 788.7479 	 2.0000 	 3.3921 	 1.3014 	 0.0000 	 0.0007 
2.1487 	 1.3735 	 2.6547 	 0.0000 	 788.7398 	 2.0000 	 3.9451 	 4.2690 	 0.0000 	 0.0003 
2.1492 	 1.3734 	 2.6544 	 0.0000 	 788.7477 	 1.0000 	 3.1899 	 0.8035 	 0.0000 	 0.0003 
2.1522 	 1.3751 	 2.6516 	 0.0000 	 788.7405 	 1.0000 	 1.5046 	 2.3914 	 0.0000 	 0.0004 
0.4383 	 0.0065 	 1.8084 	 0.0000 	 1811.0699 	 1.0000 	 0.7079 	 0.9413 	 0.0000 	 0.4554 
2.1492 	 1.3731 	 2.6545 	 0.0000 	 788.7397 	 2.0000 	 3.1576 	 0.2235 	 0.0000 	 0.0003 
