50.0000 	 0.0303 	 0.0315 	 0.9040 	 1.7977 	 4.8514 	 -11.4899 	 4.2831 	 0.0000 	 0.0060 	 451.6806 	 50.0000 	 0.3143 	 0.1780 	 0.9774 	 1.8276 	 3.4156 	 6.4805 	 0.7996 	 0.0000 	 2.5483 	 0.4350 
50.0000 	 0.0216 	 0.0459 	 0.0430 	 3.7508 	 2.9440 	 5.1587 	 10.2846 	 0.0000 	 9.9942 	 379.8942 	 50.0000 	 0.2702 	 0.3512 	 0.9306 	 3.1559 	 4.9905 	 -2.3543 	 4.9813 	 0.0000 	 1.8150 	 0.0088 
50.0000 	 0.0666 	 0.1303 	 0.1548 	 1.0848 	 16.7989 	 29.5632 	 0.0818 	 0.0000 	 0.0000 	 375.6178 	 50.0000 	 0.1966 	 0.2541 	 0.1786 	 6.7263 	 1.6415 	 2.2968 	 2.8018 	 0.0000 	 1.9439 	 0.0096 
48.0000 	 0.0615 	 0.2534 	 0.1317 	 5.2914 	 13.3984 	 2.2363 	 5.2637 	 0.0000 	 0.0000 	 410.9572 	 48.0000 	 0.9213 	 0.5321 	 0.8838 	 8.2076 	 5.0795 	 -8.9186 	 -2.0294 	 0.0000 	 2.1012 	 0.0205 
50.0000 	 0.4830 	 0.7232 	 0.1775 	 3.7221 	 63.0879 	 21.4484 	 3.1484 	 0.0000 	 10.0000 	 377.8197 	 50.0000 	 0.2702 	 0.3512 	 0.9306 	 3.1559 	 4.9905 	 -2.3543 	 4.9813 	 0.0000 	 1.8150 	 0.0042 
48.0000 	 0.1877 	 0.2637 	 0.1497 	 1.2908 	 5.5747 	 7.4869 	 2.9021 	 0.0000 	 10.0000 	 378.5059 	 48.0000 	 0.5975 	 0.5690 	 0.6207 	 1.3195 	 3.6051 	 8.0897 	 2.2420 	 0.0000 	 1.9028 	 0.0008 
48.0000 	 0.0165 	 0.0760 	 0.0689 	 1.8814 	 9.6102 	 9.9754 	 2.1481 	 0.0000 	 10.0000 	 378.7360 	 48.0000 	 0.2371 	 0.4219 	 0.7157 	 9.3469 	 4.1701 	 -2.8661 	 -2.8597 	 0.0000 	 0.4063 	 0.0034 
50.0000 	 0.0336 	 0.1109 	 0.1744 	 1.0000 	 32.5680 	 33.9937 	 0.6064 	 0.0000 	 0.0000 	 377.0931 	 50.0000 	 0.8143 	 0.2591 	 0.7757 	 13.4053 	 2.9528 	 -2.1434 	 4.3166 	 0.0000 	 1.1329 	 0.0140 
48.0000 	 0.0681 	 0.1847 	 0.1164 	 1.0011 	 3.3103 	 5.9536 	 14.9303 	 0.0000 	 9.9986 	 378.7811 	 48.0000 	 0.5719 	 0.2997 	 0.0383 	 11.7927 	 6.3922 	 -1.7596 	 -3.8703 	 0.0000 	 1.5596 	 0.0051 
48.0000 	 0.0013 	 0.0117 	 0.1075 	 8.6602 	 7.9767 	 14.8418 	 -0.3273 	 0.0000 	 9.9647 	 373.6537 	 48.0000 	 0.7851 	 0.1747 	 0.6482 	 3.8034 	 0.0091 	 6.2504 	 0.9958 	 0.0000 	 2.2948 	 0.0033 
47.0000 	 0.0719 	 0.5338 	 0.0571 	 2.4877 	 8.9684 	 22.1404 	 -0.3287 	 0.0000 	 0.1390 	 374.5662 	 47.0000 	 0.4682 	 0.7244 	 0.4796 	 6.0144 	 6.2323 	 9.8787 	 0.6223 	 0.0000 	 0.4937 	 0.0059 
44.0000 	 0.0042 	 0.0199 	 0.3410 	 3.8803 	 4.0192 	 10.0408 	 -2.8713 	 0.0000 	 0.0001 	 392.5284 	 44.0000 	 0.6714 	 0.0781 	 0.2880 	 2.9946 	 1.6434 	 0.0251 	 -2.1696 	 0.0000 	 0.1885 	 0.0444 
