49.0000 	 1.8585 	 3.9670 	 1.9971 	 0.0000 	 4.8912 	 911.8993 	 49.0000 	 1.1481 	 14.3238 	 3.5200 	 0.0000 	 9.4157 	 0.9828 
50.0000 	 1.2903 	 5.3613 	 -4.3555 	 0.0000 	 1.4551 	 1022.8289 	 50.0000 	 1.3838 	 16.7034 	 2.7081 	 0.0000 	 2.2769 	 0.4127 
49.0000 	 1.7019 	 5.0867 	 -3.5083 	 0.0000 	 4.6729 	 896.6821 	 49.0000 	 1.1481 	 14.3238 	 3.5200 	 0.0000 	 9.4157 	 0.9913 
49.0000 	 2.0561 	 3.7509 	 7.1027 	 0.0000 	 0.9262 	 863.5433 	 49.0000 	 1.7501 	 16.8567 	 -4.0913 	 0.0000 	 5.3598 	 0.3240 
50.0000 	 2.0144 	 7.8977 	 3.7268 	 0.0000 	 4.0194 	 946.4996 	 50.0000 	 2.8891 	 8.3752 	 -4.3565 	 0.0000 	 0.3194 	 1.1530 
50.0000 	 2.2326 	 3.3908 	 7.7708 	 0.0000 	 0.0000 	 857.4144 	 50.0000 	 0.8886 	 0.9231 	 -1.7973 	 0.0000 	 5.2736 	 0.0631 
50.0000 	 2.4534 	 4.8743 	 8.3081 	 0.0000 	 4.9207 	 945.8639 	 50.0000 	 1.6149 	 13.5175 	 4.9654 	 0.0000 	 7.6522 	 0.1575 
50.0000 	 2.2518 	 3.5348 	 9.0672 	 0.0000 	 2.0458 	 877.1512 	 50.0000 	 1.3285 	 18.0510 	 -2.5934 	 0.0000 	 7.7761 	 0.5049 
49.0000 	 2.0874 	 5.4151 	 5.3104 	 0.0000 	 3.1894 	 901.8780 	 49.0000 	 0.5868 	 1.2502 	 -1.3741 	 0.0000 	 6.9676 	 0.3509 
49.0000 	 1.9632 	 6.6439 	 4.2201 	 0.0000 	 7.3478 	 921.7914 	 49.0000 	 0.4370 	 9.4851 	 -4.6650 	 0.0000 	 6.0228 	 0.7383 
50.0000 	 2.1199 	 3.0384 	 11.4762 	 0.0000 	 3.3684 	 849.3925 	 50.0000 	 0.7698 	 8.8875 	 -4.3901 	 0.0000 	 8.8431 	 1.0406 
49.0000 	 1.4394 	 2.5976 	 -3.3496 	 0.0000 	 7.2510 	 896.5929 	 49.0000 	 2.0530 	 0.2619 	 -2.4201 	 0.0000 	 2.6472 	 0.9897 
50.0000 	 2.4962 	 2.9988 	 8.9188 	 0.0000 	 0.6750 	 858.8521 	 50.0000 	 2.2098 	 13.4484 	 -3.1831 	 0.0000 	 1.6883 	 0.8391 
48.0000 	 2.0433 	 3.1117 	 7.0542 	 0.0000 	 0.4783 	 852.9776 	 48.0000 	 1.2783 	 12.2135 	 -0.4710 	 0.0000 	 1.3078 	 0.4813 
50.0000 	 1.6446 	 5.7706 	 -3.1466 	 0.0000 	 3.5007 	 909.5011 	 50.0000 	 0.6307 	 2.1299 	 -0.1092 	 0.0000 	 2.7625 	 0.9890 
48.0000 	 1.8079 	 3.1320 	 6.0217 	 0.0000 	 2.5000 	 862.8225 	 48.0000 	 0.5920 	 2.1748 	 4.0469 	 0.0000 	 8.3281 	 0.6091 
49.0000 	 2.3312 	 3.2158 	 8.2061 	 0.0000 	 0.3600 	 855.5669 	 49.0000 	 2.4571 	 5.9893 	 3.2872 	 0.0000 	 8.2328 	 0.4727 
48.0000 	 1.9434 	 3.4622 	 4.6500 	 0.0000 	 5.3207 	 853.1950 	 48.0000 	 0.5920 	 2.1748 	 4.0469 	 0.0000 	 8.3281 	 0.9835 
50.0000 	 2.1169 	 3.9258 	 8.9534 	 0.0000 	 3.4374 	 858.4997 	 50.0000 	 2.5698 	 11.8183 	 -2.2104 	 0.0000 	 0.6969 	 0.9912 
49.0000 	 2.9539 	 2.7677 	 9.2870 	 0.0000 	 11.6405 	 864.4018 	 49.0000 	 1.9953 	 5.5721 	 -4.0116 	 0.0000 	 4.8484 	 0.9980 
49.0000 	 2.0484 	 3.3750 	 6.4349 	 0.0000 	 0.7036 	 854.3994 	 49.0000 	 0.4645 	 7.9351 	 -0.2712 	 0.0000 	 4.2870 	 0.5156 
48.0000 	 2.8321 	 4.2627 	 3.0957 	 0.0000 	 9.0918 	 883.5770 	 48.0000 	 1.9796 	 14.9067 	 0.5918 	 0.0000 	 6.6428 	 0.9427 
49.0000 	 2.0736 	 3.0127 	 3.3142 	 0.0000 	 6.5601 	 852.2804 	 49.0000 	 0.1145 	 1.5578 	 0.8794 	 0.0000 	 6.1500 	 0.9884 
