49.0000 	 0.0051 	 0.9135 	 -6.3143 	 1862.7461 	49.0000 	 2.2570 	 0.2923 	 -3.4266 	 0.0000 
50.0000 	 0.3491 	 0.7334 	 -7.3345 	 1390.2195 	50.0000 	 1.4421 	 2.9071 	 -4.1572 	 0.0343 
50.0000 	 0.1529 	 0.1374 	 -1.4032 	 1390.2097 	50.0000 	 2.8478 	 2.7591 	 -5.7474 	 0.0224 
50.0000 	 0.3751 	 0.8385 	 -8.4732 	 1390.2310 	50.0000 	 0.2243 	 2.7319 	 -0.0430 	 0.0223 
50.0000 	 0.3583 	 0.7702 	 -7.7334 	 1390.2519 	50.0000 	 0.4888 	 1.6773 	 -6.8264 	 0.0347 
50.0000 	 0.1428 	 0.1211 	 -1.2254 	 1390.2066 	50.0000 	 0.5047 	 2.0141 	 -3.5488 	 0.0246 
50.0000 	 0.0143 	 6.5657 	 -50.0000 	 1298.8805 	50.0000 	 1.1648 	 0.3053 	 -0.7364 	 0.1742 
36.0000 	 1.0696 	 5.3756 	 -50.0000 	 815.6643 	36.0000 	 1.1499 	 0.4002 	 -0.2314 	 0.1513 
50.0000 	 0.4021 	 0.9721 	 -9.7509 	 1390.2191 	50.0000 	 2.5480 	 2.8854 	 -1.3722 	 0.0237 
36.0000 	 1.0682 	 5.4109 	 -50.0000 	 815.6204 	36.0000 	 0.5907 	 1.5817 	 -6.7996 	 0.2023 
50.0000 	 0.2496 	 0.3659 	 -3.7411 	 1390.2178 	50.0000 	 2.0744 	 1.4464 	 -2.4668 	 0.0299 
35.0000 	 0.0872 	 4.3489 	 -33.6572 	 1283.8210 	35.0000 	 0.6579 	 0.4848 	 -4.5686 	 0.0437 
50.0000 	 0.0042 	 6.5239 	 -50.0000 	 1298.6475 	50.0000 	 2.1593 	 1.3052 	 -2.8129 	 0.2240 
21.0000 	 0.9256 	 2.8159 	 -21.7608 	 813.4005 	21.0000 	 0.1175 	 1.9415 	 -4.3781 	 0.0802 
50.0000 	 0.5210 	 1.6229 	 -16.3254 	 1390.2021 	50.0000 	 1.5949 	 0.6477 	 -5.8284 	 0.0279 
35.0000 	 0.2704 	 0.3641 	 -3.1554 	 1390.4889 	35.0000 	 0.5577 	 1.6238 	 -1.5693 	 0.0308 
36.0000 	 0.7103 	 4.9318 	 -28.5968 	 1051.1115 	36.0000 	 1.6058 	 2.2402 	 -3.4777 	 0.3011 
49.0000 	 0.1748 	 0.1817 	 -1.8049 	 1390.2173 	49.0000 	 2.0695 	 1.3831 	 -2.6031 	 0.0262 
20.0000 	 0.8985 	 2.7421 	 -19.8655 	 813.5537 	20.0000 	 1.4292 	 2.5487 	 -1.8315 	 0.0550 
50.0000 	 0.1544 	 0.1426 	 -1.4362 	 1390.2381 	50.0000 	 0.7517 	 1.8509 	 -6.2008 	 0.0256 
21.0000 	 0.9306 	 3.0006 	 -22.1447 	 813.7023 	21.0000 	 0.6798 	 2.3398 	 -1.5214 	 0.0586 
