50.0000 	 0.0012 	 0.0393 	 0.0259 	 4.6037 	 0.5677 	 3.6582 	 -0.6496 	 0.0000 	 2.6536 	 607.4535 	 50.0000 	 0.3509 	 0.6589 	 0.8053 	 6.9645 	 5.6452 	 -5.0261 	 4.8199 	 0.0000 	 1.4548 	 0.0096 
48.0000 	 0.0041 	 0.0406 	 0.0400 	 43.4922 	 1.1772 	 4.0957 	 -7.9849 	 0.0000 	 2.3516 	 594.1099 	 48.0000 	 0.6388 	 0.0180 	 0.2201 	 11.7695 	 4.5813 	 5.8938 	 -1.3195 	 0.0000 	 0.0068 	 0.0027 
46.0000 	 0.3739 	 0.1863 	 0.2434 	 9.8835 	 20.9806 	 -0.0202 	 -4.8435 	 0.0000 	 2.3495 	 594.8431 	 46.0000 	 0.2952 	 0.9185 	 0.9643 	 3.7567 	 5.2299 	 -0.8047 	 -1.5207 	 0.0000 	 2.0952 	 0.0044 
45.0000 	 0.1118 	 0.0535 	 0.2621 	 5.3021 	 2.1380 	 3.9496 	 -7.0912 	 0.0000 	 2.3517 	 594.3278 	 45.0000 	 0.5975 	 0.5600 	 0.6384 	 1.4458 	 0.6979 	 -7.6839 	 -0.4602 	 0.0000 	 2.7242 	 0.0039 
44.0000 	 0.4524 	 0.0333 	 0.0197 	 49.9930 	 3.4746 	 8.4311 	 0.3922 	 0.0000 	 2.5900 	 650.9282 	 44.0000 	 0.4433 	 0.9909 	 0.4248 	 8.6741 	 7.2793 	 -6.6850 	 2.7067 	 0.0000 	 2.3114 	 0.0302 
41.0000 	 0.0011 	 0.1381 	 0.0644 	 2.6865 	 0.9367 	 4.0836 	 -4.8392 	 0.0000 	 2.3451 	 593.8484 	 41.0000 	 0.3772 	 0.5479 	 0.3770 	 5.6726 	 7.8334 	 3.3518 	 0.3038 	 0.0000 	 2.3342 	 0.0011 
40.0000 	 0.8542 	 0.4674 	 0.9352 	 1.5967 	 3.8774 	 -2.6654 	 0.0379 	 0.0000 	 0.0000 	 650.2999 	 40.0000 	 0.9196 	 0.1835 	 0.4700 	 5.2332 	 4.7774 	 1.0801 	 2.9707 	 0.0000 	 1.9536 	 0.1041 
39.0000 	 0.0251 	 0.0117 	 0.2004 	 19.7992 	 1.4686 	 4.0469 	 -5.3781 	 0.0000 	 2.3653 	 594.6828 	 39.0000 	 0.4375 	 0.4672 	 0.4128 	 6.9089 	 5.5831 	 5.5471 	 -4.5815 	 0.0000 	 0.0283 	 0.0049 
37.0000 	 0.0860 	 0.0820 	 0.0232 	 1.9220 	 9.9722 	 5.5568 	 3.1389 	 0.0000 	 3.1612 	 685.3720 	 37.0000 	 0.6557 	 0.4361 	 0.9742 	 14.5699 	 8.0825 	 -1.5320 	 -1.5888 	 0.0000 	 0.7488 	 0.0535 
35.0000 	 0.2741 	 0.2922 	 0.2061 	 9.2876 	 0.1513 	 1.0025 	 0.9514 	 0.0000 	 2.7553 	 608.0290 	 35.0000 	 0.8627 	 0.8433 	 0.5014 	 6.5335 	 8.1240 	 7.7981 	 4.8179 	 0.0000 	 1.8174 	 0.0022 
34.0000 	 0.3933 	 0.0972 	 0.2676 	 47.4867 	 34.3589 	 0.2237 	 -8.3713 	 0.0000 	 2.3302 	 594.3070 	 34.0000 	 0.3257 	 0.5743 	 0.5863 	 10.4299 	 7.9896 	 -2.4390 	 -4.4003 	 0.0000 	 2.7430 	 0.0025 
50.0000 	 0.0213 	 0.4585 	 0.0548 	 6.8669 	 0.9559 	 4.1469 	 -8.2112 	 0.0000 	 2.3431 	 594.1915 	 50.0000 	 0.8389 	 0.4051 	 0.3340 	 9.5085 	 7.5143 	 -2.1010 	 2.1202 	 0.0000 	 1.7612 	 0.0022 
50.0000 	 0.0012 	 0.0095 	 0.1447 	 18.4466 	 5.4589 	 2.1253 	 -2.4864 	 0.0000 	 2.4731 	 596.7169 	 50.0000 	 0.0980 	 0.4900 	 0.5122 	 11.9036 	 7.4578 	 -7.8212 	 2.3124 	 0.0000 	 1.5252 	 0.0038 
50.0000 	 0.0136 	 0.1702 	 0.0646 	 9.2573 	 7.7149 	 2.9101 	 -5.6104 	 0.0000 	 2.5373 	 596.1301 	 50.0000 	 0.7692 	 0.3785 	 0.8323 	 13.9121 	 6.7021 	 -5.1338 	 -2.3879 	 0.0000 	 1.7658 	 0.0032 
49.0000 	 0.0027 	 0.0055 	 0.1724 	 22.4196 	 2.0333 	 3.8588 	 -5.0791 	 0.0000 	 2.3352 	 594.7283 	 49.0000 	 0.9887 	 0.5698 	 0.8103 	 2.8547 	 3.1533 	 -7.5623 	 3.0111 	 0.0000 	 1.2968 	 0.0087 
49.0000 	 0.0166 	 0.5745 	 0.0509 	 31.9555 	 1.7576 	 3.9752 	 -5.6856 	 0.0000 	 2.3840 	 594.3885 	 49.0000 	 0.0188 	 0.9031 	 0.1046 	 13.3184 	 7.5918 	 -0.6110 	 -1.6019 	 0.0000 	 1.9912 	 0.0023 
49.0000 	 0.0022 	 0.0037 	 0.1232 	 43.4789 	 1.2095 	 4.0269 	 -4.8614 	 0.0000 	 2.3677 	 594.0290 	 49.0000 	 0.8615 	 0.8770 	 0.7233 	 13.3777 	 1.8352 	 -4.6255 	 -2.7844 	 0.0000 	 2.7925 	 0.0048 
49.0000 	 0.1892 	 0.3333 	 0.1394 	 18.4189 	 7.9494 	 3.3397 	 -8.6113 	 0.0000 	 2.3348 	 594.0487 	 49.0000 	 0.1339 	 0.9081 	 0.0047 	 1.2774 	 3.8437 	 -3.5765 	 4.0515 	 0.0000 	 1.8957 	 0.0020 
49.0000 	 0.0017 	 0.0289 	 0.1169 	 6.0124 	 2.0649 	 3.7841 	 -4.2815 	 0.0000 	 2.3596 	 594.1782 	 49.0000 	 0.7945 	 0.8834 	 0.6480 	 4.9808 	 6.7429 	 -1.9439 	 0.9800 	 0.0000 	 1.7339 	 0.0028 
49.0000 	 0.0295 	 0.5173 	 0.0090 	 1.4690 	 1.5034 	 2.5664 	 0.5040 	 0.0000 	 0.0000 	 784.4907 	 49.0000 	 0.0681 	 0.6365 	 0.9920 	 5.4974 	 5.0036 	 -1.9131 	 1.3240 	 0.0000 	 1.8483 	 0.0101 
50.0000 	 0.4370 	 0.4644 	 0.2034 	 14.7748 	 3.6687 	 3.8235 	 -8.6875 	 0.0000 	 2.3366 	 593.9213 	 50.0000 	 0.0681 	 0.6365 	 0.9920 	 5.4974 	 5.0036 	 -1.9131 	 1.3240 	 0.0000 	 1.8483 	 0.0026 
50.0000 	 0.3444 	 0.2708 	 0.2669 	 2.6669 	 11.3785 	 2.4074 	 -6.0548 	 0.0000 	 2.3382 	 594.2542 	 50.0000 	 0.6043 	 0.8474 	 0.2972 	 7.6711 	 5.2122 	 -0.3700 	 -3.0508 	 0.0000 	 1.0012 	 0.0023 
50.0000 	 0.2364 	 0.0721 	 0.2053 	 12.0759 	 5.7149 	 3.5171 	 -7.6666 	 0.0000 	 2.3357 	 594.0277 	 50.0000 	 0.6043 	 0.8474 	 0.2972 	 7.6711 	 5.2122 	 -0.3700 	 -3.0508 	 0.0000 	 1.0012 	 0.0019 
50.0000 	 0.0130 	 0.2768 	 0.0669 	 2.0010 	 0.0000 	 2.6241 	 5.0269 	 0.0000 	 3.2147 	 639.3201 	 50.0000 	 0.2268 	 0.1005 	 0.6859 	 2.0086 	 5.7669 	 -4.1779 	 -4.3665 	 0.0000 	 0.1310 	 0.0143 
47.0000 	 0.0601 	 0.0278 	 0.1536 	 16.3682 	 0.7822 	 4.1675 	 -8.5269 	 0.0000 	 2.3365 	 594.1952 	 47.0000 	 0.0269 	 0.4898 	 0.6280 	 10.7845 	 9.3024 	 -3.7572 	 3.8069 	 0.0000 	 1.7766 	 0.0025 
50.0000 	 0.1905 	 0.3936 	 0.2148 	 1.2674 	 4.8974 	 3.4772 	 -6.1264 	 0.0000 	 2.3522 	 594.2750 	 50.0000 	 0.4346 	 0.9493 	 0.2104 	 3.8317 	 3.0613 	 6.1457 	 3.0088 	 0.0000 	 0.8189 	 0.0024 
48.0000 	 0.0420 	 0.0904 	 0.0835 	 16.6860 	 1.5709 	 4.0708 	 -7.8048 	 0.0000 	 2.3406 	 594.1429 	 48.0000 	 0.2195 	 0.1374 	 0.6025 	 2.9978 	 3.7745 	 -7.0090 	 -0.6570 	 0.0000 	 0.2180 	 0.0020 
