1.0000 	 0.0398 	 1.0000 	 1.0000 	 36.0674 	 0.3111 	 -0.2344 	 641.5695 	 1.0000 	 0.5723 	 0.9487 	 0.8875 	 12.0000 	 1.0376 	 0.0885 	 0.5055 
2.0000 	 0.4192 	 0.0944 	 0.9990 	 22.8203 	 0.5077 	 -0.0636 	 471.1036 	 2.0000 	 0.9371 	 0.8068 	 0.6935 	 8.0000 	 2.9676 	 0.1176 	 0.9467 
1.0000 	 0.1207 	 1.0000 	 1.0000 	 11.9882 	 0.2002 	 0.1379 	 438.3504 	 1.0000 	 0.0696 	 0.5526 	 0.4541 	 10.0000 	 2.3652 	 0.1350 	 1.0010 
2.0000 	 0.2736 	 0.4357 	 1.0000 	 26.7281 	 0.5943 	 0.2442 	 641.4767 	 2.0000 	 0.9744 	 0.6108 	 0.8015 	 9.0000 	 0.5866 	 0.1263 	 2.3862 
1.0000 	 0.0909 	 0.6161 	 0.9999 	 1.0000 	 0.2523 	 0.0029 	 542.7298 	 1.0000 	 0.1460 	 0.6889 	 0.1456 	 3.0000 	 2.9971 	 -0.4631 	 5.2228 
2.0000 	 0.4147 	 0.2555 	 1.0000 	 15.3523 	 0.3420 	 -0.0382 	 429.1392 	 2.0000 	 0.3831 	 0.0670 	 0.9723 	 6.0000 	 0.2341 	 0.1452 	 0.8681 
1.0000 	 0.1503 	 0.2882 	 0.9979 	 16.6317 	 0.2733 	 -0.0609 	 356.6226 	 1.0000 	 0.5691 	 0.4190 	 0.9913 	 7.0000 	 2.2965 	 0.2420 	 1.0305 
2.0000 	 0.4086 	 0.1911 	 0.3992 	 12.8894 	 0.0686 	 -0.0296 	 401.3436 	 2.0000 	 0.2730 	 0.7102 	 0.6628 	 14.0000 	 1.5092 	 -0.4874 	 1.0284 
1.0000 	 0.1107 	 0.3220 	 1.0000 	 5.3248 	 0.4430 	 -0.0488 	 536.6025 	 1.0000 	 0.0772 	 0.0454 	 0.9818 	 7.0000 	 0.4019 	 -0.1710 	 0.5317 
2.0000 	 0.0045 	 0.1813 	 0.0831 	 34.6571 	 1.9795 	 1.0591 	 1053.7592 	 2.0000 	 0.9803 	 0.0315 	 0.4707 	 5.0000 	 2.6576 	 0.1680 	 1.0210 
1.0000 	 0.0779 	 0.1509 	 0.0332 	 3.8224 	 0.0070 	 -0.0022 	 589.6627 	 1.0000 	 0.4731 	 0.1013 	 0.2232 	 4.0000 	 2.3035 	 0.2219 	 5.8849 
1.0000 	 0.0564 	 0.4892 	 0.8711 	 17.1851 	 0.2738 	 0.2446 	 634.8920 	 1.0000 	 0.0426 	 0.3268 	 0.4511 	 13.0000 	 0.6147 	 0.3560 	 0.4683 
2.0000 	 0.3146 	 0.8527 	 0.9916 	 15.4444 	 0.5788 	 -0.1679 	 552.2198 	 2.0000 	 0.8697 	 0.4480 	 0.8694 	 6.0000 	 0.7845 	 0.0869 	 0.4484 
3.0000 	 0.0033 	 0.0616 	 0.0821 	 14.2649 	 2.5200 	 1.4050 	 1017.0566 	 3.0000 	 0.1147 	 0.6019 	 0.8051 	 12.0000 	 0.1237 	 0.4358 	 0.1367 
4.0000 	 0.0027 	 0.0252 	 0.1105 	 25.0034 	 4.4594 	 1.5987 	 969.1354 	 4.0000 	 0.1147 	 0.6019 	 0.8051 	 12.0000 	 0.1237 	 0.4358 	 0.5347 
5.0000 	 0.0064 	 0.9456 	 0.1262 	 3.1739 	 2.2302 	 0.7670 	 949.9531 	 5.0000 	 0.1147 	 0.6019 	 0.8051 	 12.0000 	 0.1237 	 0.4358 	 0.5626 
6.0000 	 0.6708 	 0.2878 	 1.0000 	 9.3691 	 0.4677 	 0.4883 	 760.8787 	 6.0000 	 0.7623 	 0.2187 	 0.9817 	 10.0000 	 0.7800 	 -0.4581 	 0.0825 
3.0000 	 0.4677 	 0.3049 	 1.0000 	 7.4047 	 0.8034 	 -0.0126 	 658.8721 	 3.0000 	 0.2170 	 0.5802 	 0.7766 	 6.0000 	 0.7391 	 0.2520 	 3.0121 
2.0000 	 0.3757 	 0.5491 	 1.0000 	 3.1694 	 0.6944 	 -0.1654 	 606.0320 	 2.0000 	 0.8324 	 0.9092 	 0.5096 	 6.0000 	 0.6231 	 0.4590 	 0.0889 
8.0000 	 0.7447 	 0.5939 	 1.0000 	 4.2094 	 0.9884 	 -0.0401 	 728.7177 	 8.0000 	 0.8038 	 0.1740 	 0.9190 	 5.0000 	 1.7434 	 0.2724 	 5.8588 
12.0000 	 0.9348 	 0.9099 	 0.8665 	 3.7644 	 0.2321 	 -0.0635 	 671.5630 	 12.0000 	 0.9811 	 0.5359 	 0.6338 	 1.0000 	 1.1861 	 0.1141 	 0.4490 
4.0000 	 0.2172 	 0.6396 	 0.4963 	 2.5596 	 0.9165 	 0.0310 	 777.7004 	 4.0000 	 0.1390 	 0.4029 	 0.1963 	 5.0000 	 1.1109 	 0.1859 	 0.2415 
3.0000 	 0.4958 	 0.5268 	 0.9833 	 5.9759 	 0.5563 	 -0.1270 	 598.0659 	 3.0000 	 0.4560 	 0.3453 	 0.6453 	 12.0000 	 0.7496 	 -0.2668 	 0.5770 
9.0000 	 0.5216 	 0.8304 	 0.6082 	 1.0002 	 1.0779 	 -0.1979 	 777.9287 	 9.0000 	 0.3113 	 0.8597 	 0.5228 	 1.0000 	 0.7810 	 -0.3905 	 0.1605 
7.0000 	 0.4087 	 0.0995 	 1.0000 	 12.1106 	 2.6191 	 -0.8070 	 625.9859 	 7.0000 	 0.4956 	 0.5644 	 0.6883 	 11.0000 	 1.8323 	 0.2459 	 3.9725 
6.0000 	 0.6439 	 0.5176 	 0.6192 	 16.2334 	 0.7561 	 0.1490 	 779.7028 	 6.0000 	 0.9927 	 0.9275 	 0.3557 	 10.0000 	 1.4426 	 -0.1507 	 0.7002 
3.0000 	 0.4318 	 0.7957 	 1.0000 	 3.1490 	 0.6807 	 0.0732 	 591.5765 	 3.0000 	 0.4341 	 0.8338 	 0.9955 	 13.0000 	 2.9734 	 0.2016 	 1.0046 
5.0000 	 0.2483 	 0.2524 	 1.0000 	 4.6053 	 2.8649 	 -1.3223 	 562.9150 	 5.0000 	 0.8038 	 0.0910 	 0.0744 	 4.0000 	 0.9263 	 -0.1770 	 0.6760 
8.0000 	 0.6174 	 0.1444 	 0.9992 	 12.8004 	 1.6150 	 -0.4355 	 787.2333 	 8.0000 	 0.6391 	 0.6213 	 0.8829 	 6.0000 	 1.7441 	 0.4391 	 0.1213 
3.0000 	 0.6122 	 0.2854 	 0.8491 	 7.7695 	 0.4614 	 0.0244 	 625.0883 	 3.0000 	 0.5096 	 0.4479 	 0.6165 	 6.0000 	 1.6621 	 0.0941 	 0.2158 
4.0000 	 0.6934 	 0.9901 	 0.2936 	 4.1502 	 0.0567 	 -0.0023 	 606.9798 	 4.0000 	 0.3345 	 0.9834 	 0.0252 	 6.0000 	 0.7578 	 -0.3129 	 0.2368 
5.0000 	 0.0025 	 0.7816 	 0.5312 	 1.4729 	 8.9828 	 2.3987 	 974.7703 	 5.0000 	 0.6516 	 0.1914 	 0.1018 	 6.0000 	 2.6207 	 -0.1931 	 0.2474 
6.0000 	 0.1648 	 0.0788 	 1.0000 	 11.9043 	 4.0856 	 -1.1581 	 510.2221 	 6.0000 	 0.3610 	 0.9287 	 0.1373 	 12.0000 	 2.9542 	 -0.4510 	 0.9877 
3.0000 	 0.0440 	 0.7098 	 0.9841 	 1.5352 	 3.4649 	 -3.8852 	 565.1901 	 3.0000 	 0.2993 	 0.6373 	 0.0719 	 7.0000 	 1.4143 	 0.2358 	 0.7067 
4.0000 	 0.1018 	 0.4552 	 0.8373 	 1.0659 	 1.1767 	 -0.2784 	 758.7146 	 4.0000 	 0.5735 	 0.0517 	 0.8032 	 2.0000 	 1.6596 	 -0.4862 	 0.6799 
8.0000 	 0.4063 	 0.0749 	 1.0000 	 4.0032 	 0.8708 	 -0.3870 	 756.6497 	 8.0000 	 0.1384 	 0.9870 	 0.5871 	 12.0000 	 2.1734 	 0.4737 	 0.1089 
7.0000 	 0.2461 	 0.0655 	 1.0000 	 13.4206 	 3.5564 	 -0.8844 	 465.5008 	 7.0000 	 0.2884 	 0.1208 	 0.5849 	 3.0000 	 1.4940 	 0.0551 	 0.8637 
