50.0000 	 1.3019 	 2.2564 	 1.2520 	 1.7024 	 0.0000 	 0.0172 	 561.8940 	 50.0000 	 1.2924 	 7.3267 	 0.7300 	 4.4364 	 0.0000 	 2.7609 	 0.1034 
50.0000 	 1.5454 	 3.4251 	 4.5001 	 1.6359 	 0.0000 	 0.0000 	 498.6483 	 50.0000 	 1.9670 	 4.6812 	 -8.7707 	 4.9136 	 0.0000 	 1.9156 	 0.0091 
50.0000 	 1.5782 	 3.4225 	 4.4351 	 2.1891 	 0.0000 	 0.5900 	 496.7215 	 50.0000 	 2.8510 	 4.9439 	 -2.7101 	 0.4063 	 0.0000 	 0.6116 	 0.0056 
47.0000 	 1.5109 	 4.1455 	 5.2290 	 1.3464 	 0.0000 	 0.0000 	 501.3175 	 47.0000 	 1.8128 	 8.5281 	 7.7784 	 -1.6227 	 0.0000 	 2.7740 	 0.0160 
48.0000 	 1.5772 	 4.4750 	 5.0561 	 1.6914 	 0.0000 	 0.0029 	 498.0934 	 48.0000 	 0.3313 	 8.8834 	 8.6638 	 1.3240 	 0.0000 	 0.4406 	 0.0079 
46.0000 	 1.5180 	 3.5286 	 4.4392 	 2.2790 	 0.0000 	 0.5951 	 496.5876 	 46.0000 	 1.5804 	 6.4661 	 -6.9253 	 3.5758 	 0.0000 	 2.3181 	 0.0059 
48.0000 	 1.6161 	 5.2153 	 5.1045 	 1.9305 	 0.0000 	 0.0000 	 499.4522 	 48.0000 	 1.4543 	 0.5728 	 9.5814 	 -3.5290 	 0.0000 	 1.0326 	 0.0106 
47.0000 	 1.5129 	 3.1319 	 4.2648 	 2.2838 	 0.0000 	 0.5916 	 496.6808 	 47.0000 	 2.5859 	 8.9248 	 -2.9591 	 2.3913 	 0.0000 	 0.0414 	 0.0044 
47.0000 	 1.5329 	 3.5903 	 4.4869 	 2.2132 	 0.0000 	 0.5823 	 496.6033 	 47.0000 	 1.8066 	 5.9654 	 9.4722 	 -1.1526 	 0.0000 	 1.9765 	 0.0039 
49.0000 	 1.6481 	 5.4306 	 6.2028 	 1.4024 	 0.0000 	 0.0125 	 500.2863 	 49.0000 	 0.8951 	 4.8386 	 9.5369 	 3.6750 	 0.0000 	 1.4983 	 0.0112 
47.0000 	 1.5414 	 3.7614 	 4.5918 	 2.1899 	 0.0000 	 0.5915 	 496.6233 	 47.0000 	 0.6866 	 2.4096 	 8.9222 	 -2.0449 	 0.0000 	 0.5001 	 0.0038 
45.0000 	 1.4923 	 3.5119 	 4.4684 	 2.1954 	 0.0000 	 0.5895 	 496.5407 	 45.0000 	 0.9311 	 7.8195 	 -7.2540 	 2.6933 	 0.0000 	 1.0165 	 0.0050 
46.0000 	 1.5099 	 3.8611 	 4.6727 	 1.7050 	 0.0000 	 0.0241 	 498.0118 	 46.0000 	 2.9443 	 1.1557 	 4.5638 	 -0.1780 	 0.0000 	 2.1500 	 0.0336 
47.0000 	 1.5551 	 4.7567 	 5.2023 	 1.6435 	 0.0000 	 0.3546 	 499.0760 	 47.0000 	 0.4661 	 5.0713 	 4.6508 	 -1.1323 	 0.0000 	 2.0391 	 0.0081 
45.0000 	 1.4954 	 3.5929 	 4.4976 	 2.2025 	 0.0000 	 0.5844 	 496.5399 	 45.0000 	 0.5451 	 2.3147 	 -8.5745 	 2.2772 	 0.0000 	 1.1078 	 0.0040 
47.0000 	 1.5492 	 4.0847 	 4.7947 	 2.0294 	 0.0000 	 0.5439 	 496.7488 	 47.0000 	 2.8363 	 0.1629 	 7.3875 	 2.7267 	 0.0000 	 0.7045 	 0.0045 
45.0000 	 1.4762 	 3.6567 	 4.4402 	 1.8297 	 0.0000 	 0.0004 	 498.1138 	 45.0000 	 0.2714 	 9.2914 	 -4.4229 	 3.1227 	 0.0000 	 0.1148 	 0.0064 
45.0000 	 1.4978 	 3.6604 	 4.5292 	 2.2078 	 0.0000 	 0.5892 	 496.5433 	 45.0000 	 2.5701 	 6.5821 	 -7.5171 	 2.2957 	 0.0000 	 2.4982 	 0.0043 
44.0000 	 1.4002 	 1.9520 	 3.7770 	 2.6579 	 0.0000 	 1.0251 	 500.1437 	 44.0000 	 2.6739 	 2.4425 	 -3.2172 	 -4.2149 	 0.0000 	 0.9621 	 0.0094 
45.0000 	 1.4185 	 3.4913 	 4.6531 	 1.4509 	 0.0000 	 0.0000 	 501.1085 	 45.0000 	 0.9258 	 3.6197 	 -3.5921 	 2.3058 	 0.0000 	 2.4409 	 0.0190 
43.0000 	 1.4434 	 3.2244 	 4.3077 	 2.3059 	 0.0000 	 0.5994 	 496.5153 	 43.0000 	 0.3585 	 1.3494 	 -9.1891 	 -2.4343 	 0.0000 	 1.1644 	 0.0048 
44.0000 	 1.4909 	 3.9818 	 4.7722 	 2.0390 	 0.0000 	 0.5662 	 496.6351 	 44.0000 	 1.7033 	 2.9113 	 -0.1170 	 -3.5576 	 0.0000 	 2.4577 	 0.0040 
45.0000 	 1.4927 	 3.5808 	 4.5150 	 2.1712 	 0.0000 	 0.5974 	 496.5476 	 45.0000 	 1.5495 	 8.9142 	 6.7002 	 2.8368 	 0.0000 	 0.2758 	 0.0045 
43.0000 	 1.0925 	 17.1762 	 45.4025 	 10.4945 	 0.0000 	 0.0000 	 837.3921 	 43.0000 	 0.7556 	 1.5714 	 -8.9419 	 -0.9612 	 0.0000 	 1.9407 	 0.0021 
42.0000 	 1.2694 	 11.7383 	 -5.2734 	 0.9180 	 0.0000 	 1.5352 	 624.1561 	 42.0000 	 1.4762 	 5.2794 	 5.7091 	 -2.4030 	 0.0000 	 2.3584 	 0.0713 
41.0000 	 1.6458 	 7.1259 	 7.0498 	 1.5189 	 0.0000 	 0.0000 	 505.5378 	 41.0000 	 1.2215 	 0.3806 	 7.1901 	 2.0624 	 0.0000 	 0.3064 	 0.0307 
42.0000 	 1.5274 	 5.3266 	 5.6132 	 1.6635 	 0.0000 	 0.0000 	 498.9841 	 42.0000 	 0.0083 	 6.9864 	 -5.8064 	 0.4742 	 0.0000 	 1.0374 	 0.0096 
44.0000 	 1.4870 	 4.2813 	 4.9495 	 1.7138 	 0.0000 	 0.2285 	 497.7060 	 44.0000 	 2.6821 	 5.2580 	 0.6033 	 -1.1163 	 0.0000 	 2.7673 	 0.0067 
43.0000 	 1.6316 	 11.6687 	 7.0243 	 3.0327 	 0.0000 	 0.7339 	 503.2405 	 43.0000 	 2.7550 	 0.9969 	 -1.9566 	 0.2970 	 0.0000 	 1.9814 	 0.0089 
44.0000 	 1.5355 	 5.4302 	 5.5255 	 1.7455 	 0.0000 	 0.1894 	 498.4848 	 44.0000 	 2.3856 	 4.5394 	 3.2009 	 -0.8688 	 0.0000 	 0.5756 	 0.0062 
49.0000 	 1.5968 	 0.0131 	 10.3599 	 5.5082 	 0.0000 	 5.6800 	 546.9611 	 49.0000 	 2.5515 	 4.8914 	 5.0107 	 -3.9498 	 0.0000 	 1.7945 	 0.0128 
