46 	 39 	 34 	 27 	 25 	 24 	 18 	 17 	 12 	 11 	 9 	 8 	 5 	 3 	 2
45 	 40 	 33 	 28 	 25 	 24 	 18 	 16 	 13 	 11 	 9 	 8 	 5 	 3 	 2
45 	 40 	 32 	 29 	 25 	 24 	 17 	 17 	 13 	 11 	 9 	 8 	 4 	 4 	 1
45 	 39 	 38 	 27 	 24 	 21 	 20 	 14 	 14 	 11 	 10 	 6 	 6 	 4 	 1
45 	 39 	 37 	 27 	 25 	 21 	 19 	 16 	 13 	 11 	 9 	 7 	 6 	 2 	 2
44 	 42 	 30 	 29 	 26 	 24 	 17 	 17 	 12 	 12 	 8 	 8 	 6 	 3 	 2
43 	 43 	 31 	 28 	 26 	 23 	 19 	 15 	 14 	 10 	 10 	 7 	 5 	 4 	 1
43 	 43 	 30 	 30 	 25 	 22 	 20 	 15 	 14 	 10 	 10 	 7 	 5 	 4 	 1
43 	 42 	 32 	 28 	 26 	 22 	 20 	 15 	 13 	 12 	 8 	 8 	 6 	 3 	 2
