50 	 48 	 44 	 44 	 41 	 37 	 35 	 34 	 34 	 30 	 28 	 25 	 25 	 20 	 18 	 17 	 14 	 14 	 11 	 11 	 10 	 8 	 7 	 6 	 4 	 4 	 3 	 2 	 1
50 	 48 	 44 	 44 	 40 	 37 	 37 	 34 	 32 	 32 	 28 	 25 	 23 	 21 	 19 	 16 	 15 	 13 	 12 	 11 	 9 	 8 	 7 	 6 	 5 	 4 	 3 	 2 	 1
50 	 48 	 44 	 43 	 41 	 37 	 37 	 34 	 32 	 31 	 29 	 25 	 23 	 21 	 19 	 16 	 15 	 13 	 12 	 11 	 9 	 8 	 7 	 6 	 5 	 4 	 3 	 2 	 1
50 	 47 	 46 	 42 	 41 	 38 	 35 	 35 	 32 	 31 	 28 	 28 	 22 	 21 	 17 	 17 	 15 	 13 	 12 	 10 	 10 	 8 	 7 	 6 	 5 	 4 	 3 	 2 	 1
50 	 47 	 46 	 41 	 41 	 39 	 35 	 35 	 32 	 31 	 28 	 27 	 22 	 21 	 18 	 17 	 15 	 13 	 12 	 10 	 9 	 9 	 7 	 6 	 5 	 4 	 3 	 1 	 1
50 	 47 	 45 	 44 	 39 	 38 	 37 	 34 	 32 	 31 	 28 	 26 	 24 	 21 	 17 	 17 	 15 	 13 	 12 	 10 	 10 	 8 	 7 	 6 	 5 	 4 	 3 	 1 	 1
48 	 48 	 47 	 41 	 41 	 38 	 37 	 34 	 32 	 30 	 30 	 25 	 22 	 22 	 18 	 16 	 15 	 13 	 13 	 10 	 9 	 8 	 7 	 6 	 5 	 4 	 3 	 2 	 1
48 	 48 	 46 	 44 	 39 	 38 	 35 	 35 	 34 	 30 	 28 	 25 	 25 	 19 	 19 	 17 	 14 	 14 	 11 	 11 	 10 	 8 	 7 	 6 	 5 	 4 	 2 	 2 	 1
