50 	 44 	 43 	 41 	 38 	 37 	 33 	 30 	 29 	 26 	 26 	 23 	 23 	 20 	 19 	 17 	 15 	 14 	 11 	 10 	 8 	 5 	 4 	 2
50 	 44 	 43 	 41 	 38 	 37 	 32 	 31 	 29 	 26 	 26 	 23 	 23 	 20 	 19 	 17 	 15 	 14 	 11 	 10 	 7 	 6 	 4 	 1
50 	 44 	 43 	 41 	 38 	 37 	 32 	 31 	 29 	 26 	 25 	 24 	 22 	 21 	 19 	 17 	 15 	 13 	 12 	 10 	 7 	 6 	 4 	 1
50 	 44 	 43 	 40 	 39 	 36 	 33 	 31 	 29 	 26 	 25 	 24 	 22 	 21 	 19 	 16 	 16 	 13 	 12 	 10 	 7 	 6 	 4 	 1
49 	 45 	 43 	 40 	 39 	 36 	 33 	 31 	 28 	 28 	 25 	 23 	 22 	 21 	 18 	 18 	 15 	 13 	 12 	 10 	 7 	 6 	 4 	 1
49 	 45 	 43 	 40 	 39 	 35 	 34 	 31 	 28 	 28 	 24 	 24 	 22 	 21 	 18 	 18 	 15 	 13 	 12 	 10 	 7 	 6 	 4 	 1
49 	 45 	 42 	 42 	 38 	 35 	 34 	 31 	 28 	 28 	 24 	 24 	 22 	 21 	 18 	 18 	 14 	 14 	 12 	 10 	 7 	 6 	 4 	 1
48 	 45 	 44 	 39 	 39 	 38 	 32 	 31 	 28 	 28 	 24 	 24 	 22 	 20 	 20 	 16 	 16 	 13 	 12 	 10 	 7 	 6 	 4 	 1
48 	 45 	 44 	 39 	 39 	 37 	 33 	 30 	 29 	 27 	 25 	 24 	 22 	 20 	 19 	 17 	 16 	 13 	 12 	 9 	 9 	 5 	 3 	 2
47 	 45 	 44 	 42 	 38 	 35 	 34 	 30 	 29 	 27 	 25 	 24 	 21 	 21 	 19 	 17 	 16 	 13 	 11 	 11 	 7 	 5 	 5 	 1
46 	 46 	 44 	 41 	 39 	 34 	 34 	 32 	 28 	 27 	 25 	 23 	 23 	 20 	 19 	 17 	 16 	 13 	 11 	 10 	 8 	 5 	 5 	 1
46 	 45 	 44 	 42 	 39 	 35 	 33 	 32 	 28 	 27 	 25 	 23 	 23 	 20 	 19 	 17 	 16 	 13 	 11 	 11 	 7 	 5 	 4 	 3
