50 	 30 	 25 	 15 	 10 	 5 	 4 	 2
50 	 30 	 25 	 15 	 10 	 5 	 4 	 2
50 	 30 	 25 	 15 	 10 	 5 	 4 	 2
50 	 30 	 25 	 15 	 10 	 5 	 4 	 2
50 	 30 	 25 	 15 	 10 	 5 	 4 	 2
50 	 30 	 20 	 20 	 10 	 5 	 3 	 2 	 1
50 	 30 	 20 	 20 	 10 	 5 	 3 	 2 	 1
50 	 30 	 20 	 20 	 10 	 5 	 3 	 2 	 1
50 	 30 	 20 	 20 	 10 	 5 	 3 	 2 	 1
50 	 30 	 20 	 20 	 10 	 5 	 3 	 2 	 1
40 	 40 	 25 	 15 	 7 	 7 	 4 	 3 	 1
40 	 40 	 25 	 15 	 7 	 7 	 4 	 3 	 1
40 	 40 	 25 	 15 	 7 	 7 	 4 	 3 	 1
40 	 40 	 25 	 15 	 7 	 7 	 4 	 3 	 1
40 	 40 	 25 	 15 	 7 	 7 	 4 	 3 	 1
