48 	 30 	 23 	 23 	 14 	 13 	 7 	 5
48 	 30 	 23 	 22 	 16 	 13 	 7 	 5
48 	 29 	 26 	 20 	 16 	 12 	 9 	 2
47 	 30 	 25 	 22 	 15 	 13 	 7 	 4
46 	 32 	 25 	 19 	 17 	 12 	 9 	 2
46 	 32 	 25 	 19 	 17 	 12 	 9 	 2
46 	 31 	 25 	 21 	 15 	 14 	 6 	 5
44 	 34 	 25 	 19 	 17 	 11 	 10 	 2
44 	 34 	 25 	 19 	 17 	 11 	 10 	 2
44 	 32 	 27 	 18 	 17 	 13 	 8 	 4
41 	 35 	 26 	 21 	 15 	 13 	 8 	 3
41 	 34 	 28 	 18 	 17 	 13 	 8 	 3
39 	 35 	 28 	 22 	 14 	 13 	 8 	 3
39 	 35 	 28 	 22 	 14 	 13 	 7 	 5
37 	 37 	 28 	 20 	 17 	 11 	 10 	 1
