50 	 48 	 46 	 44 	 43 	 39 	 39 	 35 	 34 	 31 	 30 	 25 	 23 	 21 	 19 	 13 	 13 	 8 	 8 	 4 	 4 	 2
50 	 48 	 46 	 44 	 43 	 39 	 38 	 37 	 34 	 30 	 29 	 26 	 25 	 19 	 19 	 13 	 13 	 8 	 7 	 6 	 3 	 2
50 	 48 	 46 	 44 	 42 	 41 	 37 	 37 	 33 	 32 	 29 	 25 	 25 	 19 	 18 	 14 	 12 	 10 	 7 	 5 	 4 	 1
50 	 48 	 46 	 44 	 42 	 40 	 38 	 37 	 33 	 32 	 29 	 25 	 25 	 19 	 18 	 14 	 12 	 10 	 7 	 5 	 4
50 	 48 	 46 	 44 	 42 	 40 	 38 	 37 	 33 	 32 	 28 	 28 	 22 	 21 	 17 	 15 	 11 	 10 	 7 	 6 	 3 	 2
50 	 48 	 46 	 44 	 42 	 40 	 38 	 37 	 33 	 32 	 28 	 28 	 22 	 21 	 17 	 15 	 11 	 10 	 7 	 6 	 3 	 1
50 	 47 	 47 	 45 	 41 	 40 	 38 	 36 	 34 	 32 	 28 	 28 	 22 	 21 	 17 	 14 	 13 	 9 	 7 	 6 	 3 	 1
50 	 47 	 47 	 44 	 42 	 40 	 38 	 36 	 34 	 32 	 28 	 28 	 22 	 21 	 17 	 14 	 13 	 8 	 8 	 5 	 4 	 1
49 	 49 	 46 	 44 	 42 	 39 	 39 	 36 	 34 	 32 	 28 	 27 	 23 	 21 	 17 	 14 	 13 	 8 	 8 	 5 	 4 	 1
49 	 49 	 46 	 44 	 42 	 39 	 39 	 35 	 35 	 31 	 30 	 25 	 25 	 19 	 18 	 14 	 12 	 10 	 6 	 6 	 3 	 2
49 	 49 	 45 	 45 	 41 	 41 	 38 	 35 	 35 	 31 	 30 	 25 	 24 	 20 	 18 	 13 	 13 	 9 	 7 	 6 	 3 	 2
49 	 48 	 47 	 44 	 41 	 41 	 38 	 35 	 35 	 31 	 30 	 25 	 24 	 20 	 17 	 15 	 12 	 9 	 8 	 5 	 3 	 2
49 	 48 	 47 	 43 	 43 	 39 	 39 	 35 	 34 	 33 	 28 	 27 	 22 	 22 	 16 	 16 	 11 	 10 	 7 	 5 	 4 	 2
49 	 48 	 46 	 45 	 41 	 41 	 38 	 35 	 34 	 32 	 29 	 26 	 23 	 21 	 17 	 15 	 11 	 11 	 7 	 5 	 4 	 1
49 	 48 	 46 	 45 	 41 	 41 	 37 	 37 	 34 	 30 	 30 	 26 	 23 	 21 	 17 	 15 	 11 	 10 	 8 	 4 	 4 	 2
