50 	 48 	 47 	 45 	 44 	 41 	 38 	 35 	 34 	 31 	 30 	 25 	 25 	 20 	 18 	 16 	 14 	 11 	 9 	 6 	 4 	 2
50 	 48 	 47 	 45 	 44 	 41 	 37 	 37 	 33 	 31 	 30 	 25 	 24 	 21 	 19 	 15 	 14 	 11 	 9 	 7 	 3 	 2
50 	 48 	 47 	 45 	 44 	 41 	 37 	 37 	 33 	 31 	 30 	 25 	 24 	 21 	 19 	 15 	 14 	 11 	 9 	 7 	 3 	 2
50 	 48 	 47 	 45 	 44 	 40 	 39 	 35 	 34 	 31 	 29 	 27 	 22 	 22 	 18 	 17 	 13 	 11 	 8 	 8 	 3 	 1
50 	 48 	 47 	 45 	 44 	 40 	 39 	 35 	 34 	 30 	 30 	 25 	 25 	 21 	 17 	 17 	 14 	 11 	 8 	 8 	 3 	 1
50 	 48 	 47 	 45 	 43 	 42 	 37 	 37 	 32 	 31 	 30 	 25 	 25 	 21 	 17 	 17 	 13 	 13 	 8 	 5 	 5 	 1
50 	 48 	 47 	 45 	 43 	 42 	 37 	 36 	 33 	 32 	 29 	 27 	 22 	 22 	 18 	 17 	 13 	 10 	 10 	 6 	 4 	 1
50 	 48 	 47 	 45 	 43 	 42 	 37 	 36 	 33 	 32 	 29 	 27 	 22 	 22 	 18 	 17 	 13 	 10 	 10 	 6 	 4 	 1
50 	 48 	 47 	 44 	 44 	 41 	 38 	 35 	 34 	 32 	 29 	 26 	 25 	 20 	 18 	 17 	 13 	 10 	 10 	 6 	 4 	 1
50 	 48 	 47 	 44 	 44 	 41 	 38 	 35 	 34 	 32 	 28 	 28 	 24 	 20 	 19 	 15 	 14 	 12 	 8 	 7 	 3 	 2
49 	 49 	 46 	 46 	 43 	 41 	 39 	 35 	 33 	 32 	 28 	 28 	 23 	 21 	 20 	 15 	 13 	 11 	 9 	 7 	 4 	 1
49 	 49 	 46 	 46 	 43 	 41 	 39 	 35 	 33 	 32 	 28 	 28 	 23 	 21 	 19 	 16 	 13 	 13 	 8 	 5 	 4 	 3
49 	 49 	 46 	 46 	 43 	 41 	 39 	 35 	 33 	 32 	 28 	 28 	 23 	 21 	 19 	 16 	 13 	 12 	 8 	 7 	 4 	 1
49 	 49 	 46 	 46 	 43 	 41 	 39 	 34 	 34 	 32 	 28 	 28 	 23 	 21 	 19 	 15 	 15 	 10 	 9 	 7 	 3 	 2
49 	 49 	 46 	 45 	 44 	 41 	 38 	 35 	 34 	 31 	 30 	 26 	 25 	 20 	 18 	 16 	 14 	 11 	 9 	 6 	 4 	 2
