50 	 45 	 42 	 40 	 22 	 18 	 15 	 12 	 11 	 10 	 6 	 6 	 3 	 2
49 	 46 	 42 	 40 	 21 	 18 	 15 	 12 	 12 	 10 	 6 	 6 	 3 	 2
49 	 46 	 42 	 38 	 22 	 19 	 15 	 14 	 11 	 9 	 7 	 5 	 4 	 2
49 	 46 	 42 	 37 	 23 	 18 	 15 	 15 	 11 	 8 	 8 	 5 	 4 	 2
49 	 45 	 44 	 32 	 24 	 20 	 17 	 14 	 11 	 9 	 7 	 5 	 4 	 1 	 1
49 	 45 	 44 	 31 	 24 	 21 	 16 	 14 	 11 	 10 	 6 	 6 	 3 	 2
49 	 45 	 44 	 31 	 24 	 21 	 16 	 14 	 11 	 9 	 8 	 5 	 3 	 2
48 	 46 	 44 	 30 	 25 	 21 	 16 	 14 	 11 	 9 	 7 	 6 	 3 	 2
48 	 46 	 44 	 29 	 28 	 19 	 17 	 13 	 12 	 9 	 7 	 5 	 4 	 1
48 	 46 	 44 	 29 	 27 	 20 	 17 	 13 	 12 	 9 	 7 	 5 	 4 	 1
47 	 47 	 43 	 35 	 23 	 19 	 17 	 13 	 12 	 9 	 7 	 5 	 4 	 1
47 	 47 	 43 	 33 	 24 	 20 	 16 	 15 	 11 	 8 	 8 	 5 	 3 	 2
47 	 46 	 45 	 29 	 26 	 20 	 18 	 13 	 12 	 8 	 8 	 5 	 5 	 1
47 	 46 	 44 	 33 	 23 	 20 	 17 	 14 	 11 	 10 	 6 	 6 	 3 	 2
