50 	 37 	 31 	 28 	 25 	 19 	 17 	 12 	 9 	 2
50 	 37 	 31 	 28 	 25 	 19 	 17 	 12 	 9 	 2
50 	 35 	 33 	 28 	 25 	 19 	 17 	 11 	 10
50 	 35 	 32 	 30 	 22 	 21 	 16 	 13 	 7 	 6
49 	 37 	 31 	 30 	 22 	 21 	 16 	 13 	 7 	 5
48 	 37 	 32 	 30 	 22 	 21 	 16 	 13 	 7 	 4
47 	 38 	 32 	 29 	 24 	 20 	 17 	 11 	 9 	 3
47 	 38 	 31 	 30 	 24 	 20 	 16 	 14 	 6 	 6
47 	 37 	 34 	 28 	 23 	 21 	 15 	 14 	 7 	 4
46 	 38 	 34 	 27 	 26 	 18 	 18 	 10 	 10 	 3
44 	 39 	 34 	 29 	 23 	 21 	 15 	 14 	 6 	 6
44 	 39 	 34 	 28 	 26 	 18 	 17 	 13 	 8 	 3
43 	 39 	 35 	 28 	 25 	 20 	 16 	 13 	 8 	 3
42 	 41 	 34 	 28 	 25 	 19 	 17 	 13 	 8 	 3
42 	 40 	 34 	 30 	 22 	 21 	 17 	 12 	 9 	 2
